frame,left_hand,right_hand,left_bbox,right_bbox
frame_000484,"[(687.2752075195312, 652.4752197265625), (686.4047241210938, 650.0595703125), (686.4047241210938, 650.0595703125), (684.8194274902344, 647.4921569824219), (684.5147094726562, 644.4808959960938), (684.0474548339844, 640.3885345458984), (684.4734191894531, 635.2322082519531), (685.0643310546875, 630.1065521240234), (685.0643310546875, 630.1065521240234), (686.1713562011719, 625.3319091796875)]","[(1235.485107421875, 796.2986755371094), (1234.1820678710938, 793.7752380371094), (1234.1820678710938, 793.7752380371094), (1233.3189697265625, 791.0085144042969), (1232.6747436523438, 787.8385009765625), (1232.391357421875, 784.0398864746094), (1232.54541015625, 779.8780822753906), (1233.47265625, 775.42041015625), (1233.47265625, 775.42041015625), (1233.6728515625, 770.5185546875)]","[(583.2096557617188, 519.3638305664062, 208.131103515625, 266.2227783203125), (582.1926879882812, 516.8309326171875, 208.424072265625, 266.457275390625), (582.1926879882812, 516.8309326171875, 208.424072265625, 266.457275390625), (580.3519287109375, 514.2222900390625, 208.93499755859375, 266.53973388671875), (580.1103515625, 511.4691162109375, 208.8087158203125, 266.0235595703125), (579.5408935546875, 507.2616271972656, 209.01312255859375, 266.2538146972656), (579.8229370117188, 501.844970703125, 209.30096435546875, 266.77447509765625), (580.4840087890625, 496.6146545410156, 209.16064453125, 266.9837951660156), (580.4840087890625, 496.6146545410156, 209.16064453125, 266.9837951660156), (581.60986328125, 492.36663818359375, 209.12298583984375, 265.9305419921875)]","[(1082.4403076171875, 661.6854858398438, 306.089599609375, 269.22637939453125), (1081.2559814453125, 659.2879028320312, 305.8521728515625, 268.97467041015625), (1081.2559814453125, 659.2879028320312, 305.8521728515625, 268.97467041015625), (1080.3475341796875, 656.7234497070312, 305.94287109375, 268.57012939453125), (1079.7191162109375, 653.7401733398438, 305.9112548828125, 268.1966552734375), (1079.27587890625, 650.0458374023438, 306.23095703125, 267.98809814453125), (1079.3548583984375, 645.7970581054688, 306.381103515625, 268.16204833984375), (1079.9951171875, 641.078857421875, 306.955078125, 268.68310546875), (1079.9951171875, 641.078857421875, 306.955078125, 268.68310546875), (1080.1683349609375, 636.7589721679688, 307.009033203125, 267.5191650390625)]"
frame_000485,"[(690.0964965820312, 654.5809326171875), (690.0964965820312, 654.5809326171875), (689.7279968261719, 651.8389892578125), (688.2415771484375, 648.7699584960938), (687.9149475097656, 645.8224487304688), (688.1980590820312, 640.0503997802734), (689.30859375, 634.4099426269531), (689.30859375, 634.4099426269531), (689.6130065917969, 629.5330505371094), (690.4637451171875, 624.8553924560547)]","[(1238.9109497070312, 795.68017578125), (1238.9109497070312, 795.68017578125), (1237.8170166015625, 793.3660888671875), (1237.7147827148438, 790.1144714355469), (1237.0187377929688, 786.8722534179688), (1237.3027954101562, 782.0250854492188), (1237.4789428710938, 777.8857116699219), (1237.4789428710938, 777.8857116699219), (1238.4398193359375, 773.4140930175781), (1239.2504272460938, 769.2152099609375)]","[(585.7650146484375, 521.5442504882812, 208.6629638671875, 266.0733642578125), (585.7650146484375, 521.5442504882812, 208.6629638671875, 266.0733642578125), (585.671142578125, 518.9113159179688, 208.11370849609375, 265.8553466796875), (583.7434692382812, 515.802978515625, 208.9962158203125, 265.9339599609375), (583.427734375, 512.4833984375, 208.97442626953125, 266.6781005859375), (583.7872314453125, 507.0281677246094, 208.8216552734375, 266.0444641113281), (584.9132690429688, 500.93548583984375, 208.7906494140625, 266.94891357421875), (584.9132690429688, 500.93548583984375, 208.7906494140625, 266.94891357421875), (585.0027465820312, 495.880615234375, 209.22052001953125, 267.30487060546875), (585.8272094726562, 491.1439514160156, 209.2730712890625, 267.4228820800781)]","[(1083.0648193359375, 658.5081176757812, 311.6922607421875, 274.3441162109375), (1083.0648193359375, 658.5081176757812, 311.6922607421875, 274.3441162109375), (1081.74951171875, 655.9818725585938, 312.135009765625, 274.7684326171875), (1081.793212890625, 652.9570922851562, 311.8431396484375, 274.31475830078125), (1080.913330078125, 649.4049072265625, 312.2108154296875, 274.9346923828125), (1081.016357421875, 645.1116943359375, 312.5728759765625, 273.8267822265625), (1080.9796142578125, 640.4966430664062, 312.9986572265625, 274.77813720703125), (1080.9796142578125, 640.4966430664062, 312.9986572265625, 274.77813720703125), (1081.922607421875, 636.1127319335938, 313.034423828125, 274.60272216796875), (1082.5833740234375, 631.6879272460938, 313.3341064453125, 275.0545654296875)]"
frame_000486,"[(695.0, 658.5), (693.7444763183594, 656.1582641601562), (692.9385986328125, 652.7615051269531), (693.1119995117188, 648.6292724609375), (693.0710754394531, 644.2783508300781), (693.4855346679688, 639.4130249023438), (693.4855346679688, 639.4130249023438), (694.3553771972656, 633.5829467773438), (695.1664733886719, 628.8007507324219), (695.9293518066406, 624.7652282714844)]","[(1243.0, 799.5), (1241.8910522460938, 796.8106079101562), (1241.6131591796875, 793.8936767578125), (1241.158447265625, 790.0534362792969), (1241.26171875, 785.8003540039062), (1242.0245361328125, 781.4871826171875), (1242.0245361328125, 781.4871826171875), (1242.2342529296875, 776.7437133789062), (1243.11865234375, 772.63916015625), (1244.3033447265625, 768.21875)]","[(589.0, 523.0, 212.0, 271.0), (587.3001708984375, 520.4694213867188, 212.88861083984375, 271.377685546875), (586.63427734375, 517.1578369140625, 212.608642578125, 271.20733642578125), (586.6987915039062, 513.1692504882812, 212.826416015625, 270.9200439453125), (586.7041015625, 508.6551513671875, 212.73394775390625, 271.24639892578125), (586.9197998046875, 503.499267578125, 213.1314697265625, 271.8275146484375), (586.9197998046875, 503.499267578125, 213.1314697265625, 271.8275146484375), (587.73193359375, 497.48089599609375, 213.24688720703125, 272.2041015625), (588.51171875, 492.62872314453125, 213.30950927734375, 272.34405517578125), (589.1845703125, 488.88787841796875, 213.48956298828125, 271.75469970703125)]","[(1087.0, 662.0, 312.0, 275.0), (1085.7884521484375, 659.2365112304688, 312.2052001953125, 275.148193359375), (1085.5135498046875, 656.4004516601562, 312.19921875, 274.9864501953125), (1085.14208984375, 652.9174194335938, 312.03271484375, 274.27203369140625), (1084.9205322265625, 648.6311645507812, 312.682373046875, 274.33837890625), (1085.542236328125, 644.1573486328125, 312.964599609375, 274.65966796875), (1085.542236328125, 644.1573486328125, 312.964599609375, 274.65966796875), (1085.731201171875, 639.5234985351562, 313.006103515625, 274.4404296875), (1086.3751220703125, 635.139404296875, 313.487060546875, 274.99951171875), (1087.5263671875, 631.20263671875, 313.553955078125, 274.0322265625)]"
frame_000487,"[(700.75537109375, 659.6564025878906), (699.9539489746094, 656.26611328125), (700.1293029785156, 652.1410217285156), (700.0975036621094, 647.7953186035156), (700.5232849121094, 642.9427490234375), (700.5232849121094, 642.9427490234375), (701.4067077636719, 637.1351013183594), (702.2069396972656, 632.3572998046875), (702.9760437011719, 628.3184356689453), (705.3598022460938, 623.3484802246094)]","[(1245.8865356445312, 797.8064270019531), (1245.6146850585938, 794.8938598632812), (1245.1502685546875, 791.0550842285156), (1245.2521362304688, 786.8019104003906), (1246.0142211914062, 782.4918823242188), (1246.0142211914062, 782.4918823242188), (1246.2095947265625, 777.7547302246094), (1247.0995483398438, 773.6556701660156), (1248.2813110351562, 769.2321166992188), (1248.3045654296875, 766.0377197265625)]","[(596.3232421875, 526.4725952148438, 208.8642578125, 266.36761474609375), (595.6581420898438, 523.166259765625, 208.59161376953125, 266.19970703125), (595.7357177734375, 519.1891479492188, 208.78717041015625, 265.90374755859375), (595.7459106445312, 514.6849365234375, 208.70318603515625, 266.22076416015625), (595.9794311523438, 509.550048828125, 209.08770751953125, 266.785400390625), (595.9794311523438, 509.550048828125, 209.08770751953125, 266.785400390625), (596.81298828125, 503.56719970703125, 209.18743896484375, 267.13580322265625), (597.5800170898438, 498.7171630859375, 209.25384521484375, 267.2802734375), (598.278564453125, 494.9732360839844, 209.39495849609375, 266.6903991699219), (600.918701171875, 489.44232177734375, 208.8822021484375, 267.81231689453125)]","[(1089.7872314453125, 660.2333984375, 312.1986083984375, 275.14605712890625), (1089.5174560546875, 657.4014892578125, 312.1944580078125, 274.9847412109375), (1089.131591796875, 653.9219360351562, 312.037353515625, 274.26629638671875), (1088.910888671875, 649.6365966796875, 312.6824951171875, 274.33062744140625), (1089.533203125, 645.1671752929688, 312.9620361328125, 274.6494140625), (1089.533203125, 645.1671752929688, 312.9620361328125, 274.6494140625), (1089.7052001953125, 640.5426635742188, 313.0087890625, 274.42413330078125), (1090.3560791015625, 636.1629638671875, 313.4869384765625, 274.98541259765625), (1091.4998779296875, 632.224365234375, 313.5628662109375, 274.0155029296875), (1091.39892578125, 628.4364624023438, 313.811279296875, 275.2025146484375)]"
frame_000488,"[(705.0764770507812, 656.4908752441406), (704.58203125, 652.8047790527344), (705.766357421875, 647.3793334960938), (705.6532592773438, 642.2765655517578), (705.6532592773438, 642.2765655517578), (705.763671875, 637.7542419433594), (707.2947998046875, 632.6720733642578), (708.5095825195312, 628.0519409179688), (710.1340942382812, 623.4668731689453), (713.2925415039062, 618.3341979980469)]","[(1249.2061767578125, 799.4821472167969), (1248.9449462890625, 795.9173278808594), (1249.1771240234375, 791.6572265625), (1249.6004638671875, 786.7156982421875), (1249.6004638671875, 786.7156982421875), (1250.080810546875, 782.5499877929688), (1250.6292724609375, 778.266357421875), (1251.8665771484375, 774.5570373535156), (1252.1166381835938, 770.5297546386719), (1254.6050415039062, 766.4794311523438)]","[(598.9013671875, 520.9153442382812, 212.3502197265625, 271.15106201171875), (598.2213134765625, 517.1727905273438, 212.721435546875, 271.26397705078125), (599.7149658203125, 511.67730712890625, 212.102783203125, 271.404052734375), (599.2013549804688, 506.4890441894531, 212.90380859375, 271.5750427246094), (599.2013549804688, 506.4890441894531, 212.90380859375, 271.5750427246094), (598.9320068359375, 501.50726318359375, 213.663330078125, 272.49395751953125), (600.6668090820312, 496.4020080566406, 213.2559814453125, 272.5401306152344), (602.0496826171875, 491.82281494140625, 212.9197998046875, 272.458251953125), (603.5501708984375, 486.9184265136719, 213.1678466796875, 273.0968933105469), (607.3785400390625, 482.1568603515625, 211.8280029296875, 272.35467529296875)]","[(1093.1983642578125, 662.0966796875, 312.015625, 274.77093505859375), (1092.733642578125, 658.5396118164062, 312.422607421875, 274.75543212890625), (1092.934326171875, 654.0404052734375, 312.485595703125, 275.233642578125), (1093.2864990234375, 649.5379638671875, 312.6279296875, 274.35546875), (1093.2864990234375, 649.5379638671875, 312.6279296875, 274.35546875), (1093.438720703125, 645.2675170898438, 313.2841796875, 274.56494140625), (1094.1173095703125, 640.8704223632812, 313.02392578125, 274.7918701171875), (1095.0697021484375, 636.9041137695312, 313.59375, 275.30584716796875), (1095.331787109375, 633.0877075195312, 313.5697021484375, 274.88409423828125), (1097.3634033203125, 628.3521728515625, 314.4832763671875, 276.2545166015625)]"
frame_000489,"[(724.9853515625, 671.7468566894531), (724.9331970214844, 666.6327667236328), (725.7178955078125, 661.7584686279297), (725.7178955078125, 661.7584686279297), (726.9161071777344, 656.3239898681641), (727.1973876953125, 651.8368835449219), (728.2309875488281, 647.3111267089844), (729.552978515625, 643.0740203857422), (732.0444946289062, 637.5138244628906), (732.0444946289062, 637.5138244628906)]","[(1229.7836303710938, 776.48046875), (1229.9778442382812, 771.9792785644531), (1230.390625, 767.6981811523438), (1230.390625, 767.6981811523438), (1230.9530639648438, 763.2778930664062), (1232.0562744140625, 758.8703308105469), (1232.525390625, 754.8379821777344), (1234.0379028320312, 751.4852905273438), (1235.99609375, 746.9772338867188), (1235.99609375, 746.9772338867188)]","[(615.970703125, 516.23388671875, 218.029296875, 311.02593994140625), (615.698974609375, 510.9808654785156, 218.46844482421875, 311.3038024902344), (616.4242553710938, 505.9377746582031, 218.5872802734375, 311.6413879394531), (616.4242553710938, 505.9377746582031, 218.5872802734375, 311.6413879394531), (617.8118286132812, 500.4878234863281, 218.20855712890625, 311.6723327636719), (617.7255859375, 495.83099365234375, 218.943603515625, 312.01177978515625), (618.7467041015625, 491.3465576171875, 218.96856689453125, 311.92913818359375), (620.1212158203125, 486.7477722167969, 218.863525390625, 312.6524963378906), (622.7066650390625, 481.1021728515625, 218.6756591796875, 312.82330322265625), (622.7066650390625, 481.1021728515625, 218.6756591796875, 312.82330322265625)]","[(1077.72998046875, 645.4930419921875, 304.1072998046875, 261.974853515625), (1077.77685546875, 641.0400390625, 304.4019775390625, 261.87847900390625), (1077.931396484375, 636.6336059570312, 304.91845703125, 262.129150390625), (1077.931396484375, 636.6336059570312, 304.91845703125, 262.129150390625), (1078.373779296875, 631.9885864257812, 305.1585693359375, 262.57861328125), (1079.4544677734375, 627.6841430664062, 305.20361328125, 262.37237548828125), (1079.8504638671875, 623.8456420898438, 305.349853515625, 261.98468017578125), (1081.006591796875, 619.8615112304688, 306.0626220703125, 263.24755859375), (1083.1171875, 615.2424926757812, 305.7578125, 263.469482421875), (1083.1171875, 615.2424926757812, 305.7578125, 263.469482421875)]"
frame_000490,"[(727.1991271972656, 672.4384765625), (727.8325805664062, 667.4909973144531), (727.8325805664062, 667.4909973144531), (728.5105590820312, 662.5306396484375), (729.271240234375, 657.7040252685547), (731.0468139648438, 652.7452087402344), (731.4226989746094, 648.87255859375), (734.2031860351562, 643.2553863525391), (734.2031860351562, 643.2553863525391), (737.4901123046875, 637.6278228759766)]","[(1232.1231079101562, 777.0126953125), (1232.7901611328125, 772.8449401855469), (1232.7901611328125, 772.8449401855469), (1233.3585815429688, 768.4236145019531), (1233.8477783203125, 764.034912109375), (1234.3799438476562, 760.088623046875), (1236.4680786132812, 755.5465087890625), (1237.669677734375, 751.6592407226562), (1237.669677734375, 751.6592407226562), (1240.7031860351562, 747.6349182128906)]","[(620.0639038085938, 519.9510498046875, 214.27044677734375, 304.974853515625), (620.6405029296875, 514.6736450195312, 214.3841552734375, 305.63470458984375), (620.6405029296875, 514.6736450195312, 214.3841552734375, 305.63470458984375), (620.9910888671875, 509.50970458984375, 215.0389404296875, 306.0418701171875), (621.855712890625, 504.6956481933594, 214.8310546875, 306.0167541503906), (623.9119873046875, 499.79815673828125, 214.2696533203125, 305.89410400390625), (623.738525390625, 496.19415283203125, 215.36834716796875, 305.3568115234375), (626.7907104492188, 489.9711608886719, 214.824951171875, 306.5684509277344), (626.7907104492188, 489.9711608886719, 214.824951171875, 306.5684509277344), (630.2980346679688, 484.0551452636719, 214.3841552734375, 307.1453552246094)]","[(1082.872314453125, 648.5596313476562, 298.5015869140625, 256.9061279296875), (1083.39404296875, 644.1248168945312, 298.792236328125, 257.44024658203125), (1083.39404296875, 644.1248168945312, 298.792236328125, 257.44024658203125), (1083.7674560546875, 639.552978515625, 299.1822509765625, 257.74127197265625), (1084.287353515625, 635.4104614257812, 299.120849609375, 257.2489013671875), (1084.8223876953125, 631.3594360351562, 299.1151123046875, 257.4583740234375), (1087.0203857421875, 627.3823852539062, 298.8953857421875, 256.3282470703125), (1087.905029296875, 622.7752685546875, 299.529296875, 257.7679443359375), (1087.905029296875, 622.7752685546875, 299.529296875, 257.7679443359375), (1090.880126953125, 618.1765747070312, 299.6461181640625, 258.91668701171875)]"
frame_000491,"[(727.6151428222656, 673.492919921875), (727.6151428222656, 673.492919921875), (728.2873229980469, 668.4645385742188), (729.5025024414062, 663.5695343017578), (730.6624450683594, 659.0268402099609), (732.0850830078125, 654.3532257080078), (734.0638122558594, 649.4459075927734), (734.0638122558594, 649.4459075927734), (738.5082397460938, 643.2807312011719), (741.4161682128906, 638.1493225097656)]","[(1233.4249877929688, 782.2190246582031), (1233.4249877929688, 782.2190246582031), (1233.880615234375, 777.7257080078125), (1234.7203369140625, 773.4566040039062), (1235.3394775390625, 769.4215393066406), (1237.1755981445312, 764.3187866210938), (1237.8839721679688, 760.9569702148438), (1237.8839721679688, 760.9569702148438), (1240.9834594726562, 757.0164489746094), (1245.4299926757812, 752.7897338867188)]","[(620.5029296875, 520.8464965820312, 214.22442626953125, 305.2928466796875), (620.5029296875, 520.8464965820312, 214.22442626953125, 305.2928466796875), (620.7925415039062, 515.5516967773438, 214.98956298828125, 305.82568359375), (622.4840698242188, 510.8457336425781, 214.036865234375, 305.4476013183594), (623.5509033203125, 506.1235046386719, 214.22308349609375, 305.8066711425781), (624.4411010742188, 502.2555847167969, 215.2879638671875, 304.1952819824219), (626.8428344726562, 496.4486389160156, 214.44195556640625, 305.9945373535156), (626.8428344726562, 496.4486389160156, 214.44195556640625, 305.9945373535156), (631.9454345703125, 490.12384033203125, 213.1256103515625, 306.31378173828125), (634.1490478515625, 484.2884521484375, 214.53424072265625, 307.72174072265625)]","[(1084.1767578125, 653.5413208007812, 298.4964599609375, 257.35540771484375), (1084.1767578125, 653.5413208007812, 298.4964599609375, 257.35540771484375), (1084.41064453125, 648.9635009765625, 298.93994140625, 257.5244140625), (1085.3533935546875, 644.7218017578125, 298.73388671875, 257.4696044921875), (1085.919189453125, 640.6867065429688, 298.840576171875, 257.46966552734375), (1088.1435546875, 636.5374145507812, 298.0640869140625, 255.562744140625), (1088.16796875, 632.31298828125, 299.4320068359375, 257.2879638671875), (1088.16796875, 632.31298828125, 299.4320068359375, 257.2879638671875), (1091.419677734375, 627.591796875, 299.1275634765625, 258.84930419921875), (1095.2718505859375, 622.6834716796875, 300.3162841796875, 260.2125244140625)]"
frame_000492,"[(726.0, 678.5), (726.4500122070312, 673.6820373535156), (726.8330993652344, 669.0829772949219), (729.099609375, 663.9936981201172), (731.0234375, 659.2276763916016), (731.5925903320312, 654.6703796386719), (731.5925903320312, 654.6703796386719), (733.9576110839844, 649.6546020507812), (739.63330078125, 643.3244476318359), (742.4140319824219, 637.7740478515625)]","[(1235.0, 791.0), (1235.6210327148438, 786.4913635253906), (1236.6951293945312, 782.1046142578125), (1236.6343383789062, 778.4447326660156), (1238.2017211914062, 773.9013061523438), (1240.1030883789062, 769.1788024902344), (1240.1030883789062, 769.1788024902344), (1242.9754638671875, 765.0049438476562), (1246.788330078125, 761.5735473632812), (1251.340087890625, 756.0676879882812)]","[(619.0, 526.0, 214.0, 305.0), (619.265380859375, 521.0867919921875, 214.3692626953125, 305.19049072265625), (619.2881469726562, 516.3840942382812, 215.08990478515625, 305.39776611328125), (622.0665893554688, 511.1676330566406, 214.0660400390625, 305.6521301269531), (623.7711791992188, 506.9256286621094, 214.5045166015625, 304.6040954589844), (623.9351196289062, 502.19476318359375, 215.31494140625, 304.95123291015625), (623.9351196289062, 502.19476318359375, 215.31494140625, 304.95123291015625), (626.0596923828125, 496.90863037109375, 215.79583740234375, 305.491943359375), (632.6725463867188, 489.8172302246094, 213.9215087890625, 307.0144348144531), (633.8377075195312, 483.110595703125, 217.15264892578125, 309.326904296875)]","[(1089.0, 665.0, 292.0, 252.0), (1089.4697265625, 660.544677734375, 292.3026123046875, 251.89337158203125), (1090.5191650390625, 656.3394775390625, 292.3519287109375, 251.5302734375), (1090.4288330078125, 652.3272094726562, 292.4110107421875, 252.23504638671875), (1092.254638671875, 648.2637939453125, 291.8941650390625, 251.2750244140625), (1093.94482421875, 643.7447509765625, 292.3165283203125, 250.86810302734375), (1093.94482421875, 643.7447509765625, 292.3165283203125, 250.86810302734375), (1096.5762939453125, 639.4163208007812, 292.79833984375, 251.17724609375), (1099.9832763671875, 634.4003295898438, 293.610107421875, 254.346435546875), (1104.3836669921875, 629.6813354492188, 293.912841796875, 252.772705078125)]"
frame_000493,"[(723.4445495605469, 674.6798400878906), (723.8227233886719, 670.078857421875), (726.0984497070312, 664.9800415039062), (728.0407409667969, 660.2059173583984), (728.5936279296875, 655.6500854492188), (728.5936279296875, 655.6500854492188), (730.9555358886719, 650.6300964355469), (736.633544921875, 644.2882232666016), (739.3701782226562, 638.7432708740234), (750.080810546875, 631.3756103515625)]","[(1236.6148071289062, 789.990478515625), (1237.684814453125, 785.6015319824219), (1237.6029663085938, 781.94287109375), (1239.1588745117188, 777.3861083984375), (1241.0619506835938, 772.6627502441406), (1241.0619506835938, 772.6627502441406), (1243.9264526367188, 768.4914245605469), (1247.7376098632812, 765.0790405273438), (1252.2588500976562, 759.577392578125), (1259.6544799804688, 756.8925476074219)]","[(616.2593383789062, 522.0848999023438, 214.37042236328125, 305.18988037109375), (616.2730712890625, 517.380615234375, 215.09930419921875, 305.396484375), (619.0659790039062, 512.156982421875, 214.06494140625, 305.6461181640625), (620.7818603515625, 507.9105529785156, 214.51776123046875, 304.5907287597656), (620.9267578125, 503.1795654296875, 215.333740234375, 304.9410400390625), (620.9267578125, 503.1795654296875, 215.333740234375, 304.9410400390625), (623.0464477539062, 497.890380859375, 215.81817626953125, 305.47943115234375), (629.6759643554688, 490.7868957519531, 213.9151611328125, 307.0026550292969), (630.7887573242188, 484.0853576660156, 217.162841796875, 309.3158264160156), (643.8372802734375, 476.75335693359375, 212.487060546875, 309.2445068359375)]","[(1093.4677734375, 666.5457763671875, 286.2940673828125, 246.889404296875), (1094.5157470703125, 662.3396606445312, 286.338134765625, 246.52374267578125), (1094.4056396484375, 658.3382568359375, 286.3946533203125, 247.209228515625), (1096.2178955078125, 654.2593383789062, 285.8819580078125, 246.2535400390625), (1097.9151611328125, 649.73779296875, 286.2935791015625, 245.84991455078125), (1097.9151611328125, 649.73779296875, 286.2935791015625, 245.84991455078125), (1100.54541015625, 645.4191284179688, 286.7620849609375, 246.14459228515625), (1103.9542236328125, 640.44384765625, 287.5667724609375, 249.2703857421875), (1108.3375244140625, 635.7376098632812, 287.8426513671875, 247.6795654296875), (1115.69677734375, 630.4429321289062, 287.9154052734375, 252.89923095703125)]"
frame_000494,"[(718.6527404785156, 671.873779296875), (720.4804992675781, 667.1580505371094), (722.1363525390625, 662.6159362792969), (722.4277648925781, 657.8049926757812), (722.4277648925781, 657.8049926757812), (726.6588745117188, 651.7166442871094), (729.7623291015625, 646.1923980712891), (732.9941101074219, 641.1974334716797), (744.3474731445312, 633.9245300292969), (750.29052734375, 627.8450622558594)]","[(1238.0529174804688, 792.7451477050781), (1238.6199340820312, 788.9590454101562), (1239.8665161132812, 784.9303588867188), (1241.9029541015625, 780.0043029785156), (1241.9029541015625, 780.0043029785156), (1244.1234130859375, 776.0182189941406), (1248.2020263671875, 771.6486206054688), (1253.9815673828125, 767.1686096191406), (1260.252685546875, 762.4733581542969), (1270.798828125, 758.9480285644531)]","[(613.551025390625, 522.338623046875, 210.20343017578125, 299.0703125), (615.5918579101562, 517.5088500976562, 209.77728271484375, 299.29840087890625), (617.1620483398438, 513.0955200195312, 209.9486083984375, 299.04083251953125), (616.9019775390625, 508.029296875, 211.05157470703125, 299.5513916015625), (616.9019775390625, 508.029296875, 211.05157470703125, 299.5513916015625), (621.6585693359375, 501.75146484375, 210.0006103515625, 299.93035888671875), (624.2366333007812, 495.4610290527344, 211.0513916015625, 301.4627380371094), (626.9990234375, 490.1096496582031, 211.99017333984375, 302.1755676269531), (639.5433349609375, 482.64215087890625, 209.6082763671875, 302.56475830078125), (644.4771728515625, 474.5560302734375, 211.626708984375, 306.57806396484375)]","[(1097.4586181640625, 671.8305053710938, 281.1885986328125, 241.82928466796875), (1098.0006103515625, 667.8345336914062, 281.2386474609375, 242.2490234375), (1099.468994140625, 663.942138671875, 280.7950439453125, 241.9764404296875), (1101.1878662109375, 659.3096313476562, 281.43017578125, 241.38934326171875), (1101.1878662109375, 659.3096313476562, 281.43017578125, 241.38934326171875), (1103.2393798828125, 654.7658081054688, 281.76806640625, 242.50482177734375), (1107.3203125, 650.0990600585938, 281.763427734375, 243.09912109375), (1112.7120361328125, 645.303466796875, 282.5390625, 243.73028564453125), (1119.14892578125, 639.9137573242188, 282.20751953125, 245.11920166015625), (1129.833984375, 634.6040649414062, 281.9296875, 248.68792724609375)]"
frame_000495,"[(712.6824951171875, 667.2166442871094), (714.7070007324219, 662.7438049316406), (716.8931884765625, 657.1543884277344), (716.8931884765625, 657.1543884277344), (718.75146484375, 652.8151092529297), (722.8918151855469, 646.0720062255859), (728.9806518554688, 640.4777679443359), (737.6562194824219, 633.1193084716797), (741.4811096191406, 627.9427947998047), (741.4811096191406, 627.9427947998047)]","[(1238.1309204101562, 795.0390014648438), (1239.0318603515625, 791.1808471679688), (1240.5958862304688, 786.7049560546875), (1240.5958862304688, 786.7049560546875), (1243.8760375976562, 781.9613952636719), (1247.4483642578125, 777.4190979003906), (1252.031494140625, 773.3448181152344), (1259.7869873046875, 769.3390502929688), (1269.4229125976562, 765.829345703125), (1269.4229125976562, 765.829345703125)]","[(609.8948974609375, 520.5530395507812, 205.5751953125, 293.32720947265625), (612.0528564453125, 516.0294189453125, 205.30828857421875, 293.42877197265625), (614.2687377929688, 510.2662353515625, 205.2489013671875, 293.77630615234375), (614.2687377929688, 510.2662353515625, 205.2489013671875, 293.77630615234375), (615.5794677734375, 505.8307189941406, 206.343994140625, 293.9687805175781), (619.59130859375, 498.3806457519531, 206.60101318359375, 295.3827209472656), (625.9295654296875, 492.8934020996094, 206.1021728515625, 295.1687316894531), (635.8280029296875, 485.0340270996094, 203.65643310546875, 296.1705627441406), (637.9000244140625, 477.5752868652344, 207.16217041015625, 300.7350158691406), (637.9000244140625, 477.5752868652344, 207.16217041015625, 300.7350158691406)]","[(1097.509033203125, 674.1503295898438, 281.2437744140625, 241.77734375), (1098.421630859375, 670.302490234375, 281.220458984375, 241.7567138671875), (1099.9183349609375, 665.62353515625, 281.3551025390625, 242.162841796875), (1099.9183349609375, 665.62353515625, 281.3551025390625, 242.162841796875), (1103.140869140625, 661.3074951171875, 281.4703369140625, 241.30780029296875), (1106.5091552734375, 656.2332153320312, 281.87841796875, 242.37176513671875), (1110.47705078125, 651.107666015625, 283.10888671875, 244.47430419921875), (1118.442138671875, 645.8433837890625, 282.689697265625, 246.9913330078125), (1127.941162109375, 641.2373046875, 282.9635009765625, 249.18408203125), (1127.941162109375, 641.2373046875, 282.9635009765625, 249.18408203125)]"
