frame,left_hand,right_hand,left_bbox,right_bbox,text,video_id
frame_000049,"[(332.2677917480469, 848.3472290039062), (333.4472122192383, 848.6442260742188), (333.84678649902344, 848.73046875), (336.8604049682617, 847.1800231933594), (338.91345977783203, 845.01904296875), (338.91345977783203, 845.01904296875), (339.1514434814453, 844.618408203125), (341.90724182128906, 843.1396484375), (344.14818572998047, 842.0140075683594), (346.8404083251953, 838.4976196289062)]","[(1105.2425537109375, 670.9786987304688), (1106.1375427246094, 673.1029968261719), (1107.0743408203125, 674.8340148925781), (1108.5185546875, 675.6176452636719), (1109.905517578125, 675.7151489257812), (1109.905517578125, 675.7151489257812), (1111.3312072753906, 676.0191955566406), (1113.1655578613281, 676.6622009277344), (1115.2290649414062, 676.3436584472656), (1116.9444580078125, 676.1619262695312)]","[(214.679443359375, 740.639892578125, 235.17669677734375, 215.4146728515625), (215.76075744628906, 740.7495727539062, 235.37290954589844, 215.789306640625), (215.69204711914062, 740.4985961914062, 236.30947875976562, 216.4637451171875), (219.2799530029297, 739.0394897460938, 235.16090393066406, 216.28106689453125), (221.5746307373047, 736.8668212890625, 234.6776580810547, 216.304443359375), (221.5746307373047, 736.8668212890625, 234.6776580810547, 216.304443359375), (221.28948974609375, 736.1502685546875, 235.72390747070312, 216.936279296875), (224.3682861328125, 734.6717529296875, 235.07791137695312, 216.935791015625), (226.3726043701172, 733.4957275390625, 235.55116271972656, 217.03656005859375), (229.54684448242188, 729.821533203125, 234.58712768554688, 217.3521728515625)]","[(986.533203125, 538.2416381835938, 237.418701171875, 265.47412109375), (987.1262817382812, 540.1301879882812, 238.02252197265625, 265.94561767578125), (987.6304931640625, 541.5563354492188, 238.8876953125, 266.55535888671875), (988.951416015625, 542.2197875976562, 239.13427734375, 266.79571533203125), (989.895263671875, 542.0965576171875, 240.0205078125, 267.2371826171875), (989.895263671875, 542.0965576171875, 240.0205078125, 267.2371826171875), (990.8986206054688, 542.1170654296875, 240.86517333984375, 267.80426025390625), (992.4547729492188, 542.5740356445312, 241.42156982421875, 268.17633056640625), (994.3927001953125, 542.2951049804688, 241.6727294921875, 268.09710693359375), (995.488525390625, 541.5685424804688, 242.911865234375, 269.186767578125)]",identify wound,P05_02/frame_000049
frame_000050,"[(335.13175201416016, 846.7759094238281), (336.3412857055664, 846.4452819824219), (337.65809631347656, 845.8309631347656), (340.04149627685547, 842.8912048339844), (340.04149627685547, 842.8912048339844), (341.5282974243164, 842.5920715332031), (343.68338775634766, 841.8676147460938), (345.95770263671875, 840.4760437011719), (347.97293853759766, 837.7012939453125), (347.86529541015625, 836.1361999511719)]","[(1108.40478515625, 671.6563415527344), (1109.6709289550781, 673.2771911621094), (1110.8084716796875, 674.260009765625), (1112.1693725585938, 674.2185363769531), (1112.1693725585938, 674.2185363769531), (1113.8724365234375, 674.4068298339844), (1115.5765075683594, 675.0967102050781), (1117.6929321289062, 675.3725280761719), (1119.626953125, 674.8690795898438), (1121.2925720214844, 673.8782348632812)]","[(220.05503845214844, 741.0781860351562, 230.15342712402344, 211.39544677734375), (221.07630920410156, 740.5230102539062, 230.5299530029297, 211.84454345703125), (222.34783935546875, 739.6934204101562, 230.62051391601562, 212.27508544921875), (225.1587371826172, 736.8572998046875, 229.76551818847656, 212.06781005859375), (225.1587371826172, 736.8572998046875, 229.76551818847656, 212.06781005859375), (226.3218536376953, 736.2361450195312, 230.4128875732422, 212.71185302734375), (228.57789611816406, 735.3906860351562, 230.2109832763672, 212.953857421875), (230.7989501953125, 733.7905883789062, 230.3175048828125, 213.37091064453125), (232.8343048095703, 730.8961791992188, 230.2772674560547, 213.6102294921875), (231.9334716796875, 728.9556274414062, 231.8636474609375, 214.36114501953125)]","[(989.5970458984375, 538.892578125, 237.615478515625, 265.52752685546875), (990.6602172851562, 540.3067016601562, 238.02142333984375, 265.94097900390625), (991.458251953125, 540.9722900390625, 238.700439453125, 266.575439453125), (992.3521728515625, 540.7719116210938, 239.6343994140625, 266.89324951171875), (992.3521728515625, 540.7719116210938, 239.6343994140625, 266.89324951171875), (993.9364013671875, 540.6884765625, 239.8720703125, 267.43670654296875), (995.3064575195312, 541.103759765625, 240.54010009765625, 267.98590087890625), (997.24267578125, 541.1314697265625, 240.9005126953125, 268.48211669921875), (998.5645751953125, 540.3151245117188, 242.124755859375, 269.10791015625), (999.7428588867188, 539.0570678710938, 243.09942626953125, 269.642333984375)]",identify wound,P05_02/frame_000050
frame_000051,"[(337.3635787963867, 844.6012878417969), (339.35681915283203, 843.5043029785156), (340.74024200439453, 841.0838928222656), (340.74024200439453, 841.0838928222656), (342.8648910522461, 839.6507263183594), (344.84210205078125, 839.3667602539062), (345.8816146850586, 838.3213195800781), (347.393798828125, 834.1863403320312), (352.25181579589844, 832.4856567382812), (352.25181579589844, 832.4856567382812)]","[(1112.7297973632812, 670.3110656738281), (1114.3426513671875, 671.0564575195312), (1115.24609375, 670.9998779296875), (1115.24609375, 670.9998779296875), (1116.7073364257812, 671.3470153808594), (1118.9596252441406, 672.1145324707031), (1120.5469360351562, 672.307373046875), (1121.8685913085938, 671.4507751464844), (1124.8433837890625, 670.9184875488281), (1124.8433837890625, 670.9184875488281)]","[(222.22169494628906, 738.815185546875, 230.2837677001953, 211.57220458984375), (224.2661590576172, 737.5956420898438, 230.1813201904297, 211.81732177734375), (225.75303649902344, 735.1259765625, 229.9744110107422, 211.91583251953125), (225.75303649902344, 735.1259765625, 229.9744110107422, 211.91583251953125), (228.0882110595703, 733.6686401367188, 229.55335998535156, 211.96417236328125), (229.848876953125, 733.1900024414062, 229.9864501953125, 212.353515625), (230.56947326660156, 731.83251953125, 230.62428283691406, 212.97760009765625), (232.22366333007812, 727.6728515625, 230.34027099609375, 213.0269775390625), (237.65289306640625, 725.9789428710938, 229.19784545898438, 213.013427734375), (237.65289306640625, 725.9789428710938, 229.19784545898438, 213.013427734375)]","[(994.009765625, 537.4977416992188, 237.4400634765625, 265.62664794921875), (995.4737548828125, 538.0709838867188, 237.73779296875, 265.970947265625), (995.800537109375, 537.7645263671875, 238.89111328125, 266.470703125), (995.800537109375, 537.7645263671875, 238.89111328125, 266.470703125), (996.9281005859375, 537.9144287109375, 239.5584716796875, 266.86517333984375), (998.8660278320312, 538.4613647460938, 240.18719482421875, 267.30633544921875), (1000.15087890625, 538.3421020507812, 240.7921142578125, 267.9305419921875), (1000.6453857421875, 537.1713256835938, 242.4464111328125, 268.55889892578125), (1003.777099609375, 536.4954223632812, 242.132568359375, 268.84613037109375), (1003.777099609375, 536.4954223632812, 242.132568359375, 268.84613037109375)]","identify wound, identify wound",P05_02/frame_000051
frame_000052,"[(341.3898391723633, 841.5271606445312), (343.2909469604492, 839.7029418945312), (343.2909469604492, 839.7029418945312), (345.10791015625, 838.4000244140625), (347.4000549316406, 837.9328308105469), (350.8821563720703, 834.8229675292969), (351.62911224365234, 832.8085632324219), (354.68115234375, 831.4400024414062), (354.68115234375, 831.4400024414062), (357.4147186279297, 830.4850463867188)]","[(1115.2357482910156, 670.8018798828125), (1116.7765808105469, 670.7621765136719), (1116.7765808105469, 670.7621765136719), (1118.2054138183594, 670.9946899414062), (1120.2530212402344, 671.8211364746094), (1121.8714599609375, 671.7401123046875), (1123.8700866699219, 671.4111022949219), (1125.931884765625, 670.6408996582031), (1125.931884765625, 670.6408996582031), (1128.8740539550781, 671.2800598144531)]","[(228.3209686279297, 737.83544921875, 226.1377410888672, 207.3834228515625), (230.26051330566406, 735.8538208007812, 226.0608673095703, 207.6982421875), (230.26051330566406, 735.8538208007812, 226.0608673095703, 207.6982421875), (232.00851440429688, 734.4012451171875, 226.19879150390625, 207.99755859375), (234.43673706054688, 733.8392333984375, 225.9266357421875, 208.18719482421875), (238.65850830078125, 731.0762329101562, 224.44729614257812, 207.49346923828125), (238.8482208251953, 728.5391845703125, 225.56178283691406, 208.53875732421875), (242.07962036132812, 726.948486328125, 225.20306396484375, 208.9830322265625), (242.07962036132812, 726.948486328125, 225.20306396484375, 208.9830322265625), (244.66787719726562, 725.9147338867188, 225.49368286132812, 209.140625)]","[(998.9268188476562, 540.539794921875, 232.61785888671875, 260.524169921875), (1000.1553344726562, 540.2311401367188, 233.24249267578125, 261.06207275390625), (1000.1553344726562, 540.2311401367188, 233.24249267578125, 261.06207275390625), (1001.2393188476562, 540.2305908203125, 233.93218994140625, 261.5281982421875), (1003.1098022460938, 540.8543090820312, 234.28643798828125, 261.93365478515625), (1004.3057861328125, 540.8056640625, 235.13134765625, 261.868896484375), (1005.7642211914062, 539.93310546875, 236.21173095703125, 262.95599365234375), (1007.917236328125, 538.866455078125, 236.029296875, 263.54888916015625), (1007.917236328125, 538.866455078125, 236.029296875, 263.54888916015625), (1010.6096801757812, 539.432861328125, 236.52874755859375, 263.69439697265625)]","identify wound, identify wound",P05_02/frame_000052
frame_000053,"[(345.79689025878906, 834.7877197265625), (345.79689025878906, 834.7877197265625), (347.96126556396484, 833.9942321777344), (349.64654541015625, 832.9094543457031), (352.32567596435547, 831.0616760253906), (354.2823257446289, 828.5496520996094), (356.9921188354492, 826.5216064453125), (356.9921188354492, 826.5216064453125), (357.4251403808594, 825.5595703125), (363.62747955322266, 823.2479248046875)]","[(1119.3672180175781, 668.9877319335938), (1119.3672180175781, 668.9877319335938), (1121.0770263671875, 669.4144287109375), (1122.8036804199219, 669.9540710449219), (1124.6724853515625, 670.2094421386719), (1126.7380065917969, 669.6947326660156), (1129.2501831054688, 669.053466796875), (1129.2501831054688, 669.053466796875), (1130.8799133300781, 669.2787170410156), (1135.061767578125, 670.3166809082031)]","[(232.8477783203125, 731.1229858398438, 225.89822387695312, 207.3294677734375), (232.8477783203125, 731.1229858398438, 225.89822387695312, 207.3294677734375), (235.0680694580078, 730.1996459960938, 225.78639221191406, 207.58917236328125), (236.69332885742188, 729.0111083984375, 225.90643310546875, 207.79669189453125), (239.59104919433594, 727.1084594726562, 225.46925354003906, 207.90643310546875), (241.4755096435547, 724.376708984375, 225.61363220214844, 208.34588623046875), (244.19007873535156, 722.219482421875, 225.6040802001953, 208.604248046875), (244.19007873535156, 722.219482421875, 225.6040802001953, 208.604248046875), (244.07675170898438, 721.0109252929688, 226.69677734375, 209.0972900390625), (251.03724670410156, 718.629150390625, 225.1804656982422, 209.237548828125)]","[(1003.1547241210938, 538.7374877929688, 232.42498779296875, 260.50048828125), (1003.1547241210938, 538.7374877929688, 232.42498779296875, 260.50048828125), (1004.624755859375, 538.9325561523438, 232.904541015625, 260.9637451171875), (1005.9292602539062, 539.2634887695312, 233.74884033203125, 261.38116455078125), (1007.482666015625, 539.3054809570312, 234.379638671875, 261.80792236328125), (1008.9882202148438, 538.4114379882812, 235.49957275390625, 262.56658935546875), (1011.3712158203125, 537.6090087890625, 235.7579345703125, 262.888916015625), (1011.3712158203125, 537.6090087890625, 235.7579345703125, 262.888916015625), (1012.4721069335938, 537.6026000976562, 236.81561279296875, 263.35223388671875), (1016.6422119140625, 538.3125, 236.839111328125, 264.00836181640625)]","identify wound, identify wound",P05_02/frame_000053
frame_000054,"[(348.0, 830.5), (350.35457611083984, 829.0770263671875), (352.4906921386719, 828.3235778808594), (354.22300720214844, 827.1250610351562), (356.09180450439453, 823.9631958007812), (359.30877685546875, 822.5375061035156), (359.30877685546875, 822.5375061035156), (362.80995178222656, 820.0138854980469), (363.28700256347656, 820.0012817382812), (367.9552001953125, 813.1321716308594)]","[(1121.0, 669.0), (1122.523681640625, 669.3313293457031), (1124.3529663085938, 669.9536437988281), (1126.2751159667969, 670.2914733886719), (1127.9846496582031, 669.6103210449219), (1130.6998596191406, 669.0913391113281), (1130.6998596191406, 669.0913391113281), (1132.8287048339844, 669.4815063476562), (1135.1486511230469, 670.571533203125), (1137.1836853027344, 670.8876647949219)]","[(235.0, 727.0, 226.0, 207.0), (237.66941833496094, 725.6192016601562, 225.3703155517578, 206.9156494140625), (239.77630615234375, 724.677978515625, 225.42877197265625, 207.29119873046875), (241.33102416992188, 723.230224609375, 225.78396606445312, 207.7896728515625), (243.20652770996094, 719.950927734375, 225.7705535888672, 208.0245361328125), (246.50091552734375, 718.3809204101562, 225.61572265625, 208.31317138671875), (246.50091552734375, 718.3809204101562, 225.61572265625, 208.31317138671875), (250.6456298828125, 716.05078125, 224.32864379882812, 207.92620849609375), (250.130859375, 715.4259643554688, 226.31228637695312, 209.150634765625), (255.84197998046875, 708.6307373046875, 224.2264404296875, 209.00286865234375)]","[(1005.0, 539.0, 232.0, 260.0), (1006.183837890625, 539.1710205078125, 232.6796875, 260.32061767578125), (1007.8201904296875, 539.549560546875, 233.0655517578125, 260.80816650390625), (1009.3833618164062, 539.579833984375, 233.78350830078125, 261.42327880859375), (1010.4691772460938, 538.596923828125, 235.03094482421875, 262.02679443359375), (1013.1600952148438, 537.8953857421875, 235.07952880859375, 262.39190673828125), (1013.1600952148438, 537.8953857421875, 235.07952880859375, 262.39190673828125), (1014.7814331054688, 538.1307983398438, 236.09454345703125, 262.701416015625), (1016.4069213867188, 538.6891479492188, 237.48345947265625, 263.7647705078125), (1017.3529663085938, 538.4334106445312, 239.66143798828125, 264.90850830078125)]","identify wound, identify wound",P05_02/frame_000054
frame_000055,"[(354.34474182128906, 822.1043395996094), (356.48728942871094, 821.3595581054688), (358.2336730957031, 820.1683044433594), (360.11119079589844, 817.0343017578125), (363.32547760009766, 815.61279296875), (363.32547760009766, 815.61279296875), (366.8020324707031, 813.1404113769531), (367.33937072753906, 813.1096496582031), (371.97344970703125, 806.3424377441406), (377.5331268310547, 800.6712951660156)]","[(1125.5237426757812, 668.8373718261719), (1127.3526916503906, 669.4645385742188), (1129.2757568359375, 669.8084716796875), (1130.9873046875, 669.13623046875), (1133.6999816894531, 668.6217041015625), (1133.6999816894531, 668.6217041015625), (1135.829345703125, 669.0220642089844), (1138.1548461914062, 670.1154479980469), (1140.1900939941406, 670.4574890136719), (1147.5919189453125, 669.5701293945312)]","[(241.65481567382812, 718.6437377929688, 225.37985229492188, 206.92120361328125), (243.76742553710938, 717.711181640625, 225.43972778320312, 207.2967529296875), (245.33523559570312, 716.2699584960938, 225.796875, 207.79669189453125), (247.21539306640625, 713.0162353515625, 225.79159545898438, 208.0361328125), (250.50587463378906, 711.4486694335938, 225.6392059326172, 208.3282470703125), (250.50587463378906, 711.4486694335938, 225.6392059326172, 208.3282470703125), (254.61740112304688, 709.16455078125, 224.3692626953125, 207.95172119140625), (254.16729736328125, 708.5260620117188, 226.34414672851562, 209.16717529296875), (259.8289489746094, 701.8235473632812, 224.28900146484375, 209.03778076171875), (265.0944519042969, 695.3037719726562, 224.87734985351562, 210.73504638671875)]","[(1011.1878662109375, 541.1787719726562, 228.6717529296875, 255.31719970703125), (1012.8272094726562, 541.5662231445312, 229.05096435546875, 255.796630859375), (1014.397705078125, 541.6078491210938, 229.756103515625, 256.4012451171875), (1015.4952392578125, 540.63818359375, 230.984130859375, 256.99609375), (1018.1838989257812, 539.9442138671875, 231.03216552734375, 257.35498046875), (1018.1838989257812, 539.9442138671875, 231.03216552734375, 257.35498046875), (1019.810791015625, 540.1903686523438, 232.037109375, 257.66339111328125), (1021.45703125, 540.762451171875, 233.3956298828125, 258.70599365234375), (1022.4155883789062, 540.53857421875, 235.54901123046875, 259.83782958984375), (1029.8193359375, 538.80859375, 235.545166015625, 261.5230712890625)]","identify wound, identify wound",P05_02/frame_000055
frame_000056,"[(358.79345703125, 817.691162109375), (360.1692123413086, 816.1784057617188), (362.49229431152344, 813.845458984375), (365.4969253540039, 810.9952087402344), (365.4969253540039, 810.9952087402344), (368.34580993652344, 809.7741394042969), (371.45892333984375, 808.407470703125), (370.21375274658203, 805.9801330566406), (379.2158966064453, 797.6688232421875), (378.9652862548828, 795.5653686523438)]","[(1127.5336608886719, 668.6799926757812), (1129.0120849609375, 668.9542236328125), (1131.6429443359375, 668.3309020996094), (1133.36376953125, 667.6923522949219), (1133.36376953125, 667.6923522949219), (1135.6802978515625, 668.518798828125), (1138.519775390625, 669.3115844726562), (1140.4462890625, 669.4690246582031), (1148.4508666992188, 668.5698547363281), (1147.4229125976562, 669.9876708984375)]","[(245.99822998046875, 714.11669921875, 225.5904541015625, 207.14892578125), (247.22084045410156, 712.3680419921875, 225.89674377441406, 207.6207275390625), (249.3345947265625, 709.7244873046875, 226.31539916992188, 208.241943359375), (252.86341857910156, 707.096435546875, 225.2670135498047, 207.79754638671875), (252.86341857910156, 707.096435546875, 225.2670135498047, 207.79754638671875), (255.91549682617188, 705.7833251953125, 224.86062622070312, 207.98162841796875), (258.8226623535156, 703.9882202148438, 225.27252197265625, 208.8385009765625), (255.83799743652344, 700.486083984375, 228.7515106201172, 210.98809814453125), (266.2389831542969, 692.1678466796875, 225.95382690429688, 211.001953125), (264.6050720214844, 689.0254516601562, 228.72042846679688, 213.079833984375)]","[(1015.8746948242188, 543.4967041015625, 223.31793212890625, 250.3665771484375), (1016.8857421875, 543.4374389648438, 224.252685546875, 251.0335693359375), (1019.2762451171875, 542.5057983398438, 224.7333984375, 251.65020751953125), (1020.3955078125, 541.7571411132812, 225.9365234375, 251.87042236328125), (1020.3955078125, 541.7571411132812, 225.9365234375, 251.87042236328125), (1022.414306640625, 542.3327026367188, 226.531982421875, 252.3721923828125), (1025.0283203125, 542.7054443359375, 226.98291015625, 253.2122802734375), (1025.73193359375, 541.9439086914062, 229.4287109375, 255.05023193359375), (1033.66748046875, 540.52587890625, 229.5667724609375, 256.08795166015625), (1031.031982421875, 540.9429931640625, 232.7818603515625, 258.08935546875)]","identify wound, identify wound",P05_02/frame_000056
frame_000057,"[(363.5724639892578, 808.791748046875), (366.4007034301758, 806.2885437011719), (369.1094207763672, 804.3319702148438), (369.1094207763672, 804.3319702148438), (372.791259765625, 802.7211608886719), (374.29205322265625, 801.9293823242188), (378.2705841064453, 796.4324340820312), (383.09576416015625, 790.2359924316406), (387.64996337890625, 784.7796630859375), (387.64996337890625, 784.7796630859375)]","[(1128.203369140625, 668.1895141601562), (1130.5572204589844, 667.669921875), (1132.6962585449219, 667.0079345703125), (1132.6962585449219, 667.0079345703125), (1135.0196228027344, 667.4352722167969), (1137.2418212890625, 668.5925903320312), (1139.5437622070312, 668.8096923828125), (1147.3594360351562, 667.8627014160156), (1148.0909423828125, 666.5880432128906), (1148.0909423828125, 666.5880432128906)]","[(250.41372680664062, 705.0632934570312, 226.31747436523438, 207.4569091796875), (253.31935119628906, 702.37060546875, 226.16270446777344, 207.83587646484375), (256.26263427734375, 700.4291381835938, 225.69357299804688, 207.8056640625), (256.26263427734375, 700.4291381835938, 225.69357299804688, 207.8056640625), (260.3345947265625, 698.8325805664062, 224.913330078125, 207.77716064453125), (261.29534912109375, 697.5753173828125, 225.993408203125, 208.7081298828125), (265.81280517578125, 691.9723510742188, 224.91555786132812, 208.920166015625), (270.2295837402344, 684.9727783203125, 225.73236083984375, 210.52642822265625), (274.816162109375, 679.86279296875, 225.6676025390625, 209.833740234375), (274.816162109375, 679.86279296875, 225.6676025390625, 209.833740234375)]","[(1016.28857421875, 542.8915405273438, 223.82958984375, 250.595947265625), (1018.3706665039062, 542.0943603515625, 224.37310791015625, 251.151123046875), (1020.0025024414062, 541.2096557617188, 225.38751220703125, 251.5965576171875), (1020.0025024414062, 541.2096557617188, 225.38751220703125, 251.5965576171875), (1022.2932739257812, 541.5330200195312, 225.45269775390625, 251.80450439453125), (1023.9097900390625, 542.2012939453125, 226.6640625, 252.7825927734375), (1025.1739501953125, 541.87353515625, 228.7396240234375, 253.872314453125), (1032.733642578125, 540.0767822265625, 229.2515869140625, 255.57183837890625), (1032.58642578125, 539.1904907226562, 231.009033203125, 254.79510498046875), (1032.58642578125, 539.1904907226562, 231.009033203125, 254.79510498046875)]","identify wound, identify wound",P05_02/frame_000057
frame_000058,"[(367.4790954589844, 803.3320922851562), (370.2318572998047, 801.0019226074219), (370.2318572998047, 801.0019226074219), (373.18617248535156, 800.4306335449219), (376.05296325683594, 798.9028015136719), (379.8684844970703, 792.641357421875), (379.55125427246094, 789.6473083496094), (386.28834533691406, 783.2610778808594), (386.28834533691406, 783.2610778808594), (389.5534973144531, 779.6175842285156)]","[(1107.1625366210938, 648.2913208007812), (1109.4747924804688, 647.5710296630859), (1109.4747924804688, 647.5710296630859), (1112.2040405273438, 648.0306854248047), (1114.78759765625, 649.00048828125), (1116.3150024414062, 649.0543060302734), (1120.0089111328125, 649.0244750976562), (1123.6810302734375, 648.9533996582031), (1123.6810302734375, 648.9533996582031), (1128.0535888671875, 649.2746429443359)]","[(228.56094360351562, 703.06787109375, 277.8363037109375, 200.5284423828125), (231.50254821777344, 700.659423828125, 277.4586181640625, 200.68499755859375), (231.50254821777344, 700.659423828125, 277.4586181640625, 200.68499755859375), (234.52149963378906, 699.8782958984375, 277.329345703125, 201.10467529296875), (237.32273864746094, 697.9050903320312, 277.46044921875, 201.99542236328125), (242.27354431152344, 691.4815063476562, 275.18988037109375, 202.3197021484375), (239.4345245361328, 686.7807006835938, 280.23345947265625, 205.73321533203125), (247.89364624023438, 680.568115234375, 276.7893981933594, 205.38592529296875), (247.89364624023438, 680.568115234375, 276.7893981933594, 205.38592529296875), (249.83184814453125, 675.3975219726562, 279.44329833984375, 208.44012451171875)]","[(1029.7388916015625, 500.07080078125, 154.8472900390625, 296.4410400390625), (1031.7091064453125, 499.2900695800781, 155.5313720703125, 296.5619201660156), (1031.7091064453125, 499.2900695800781, 155.5313720703125, 296.5619201660156), (1034.2122802734375, 499.5316467285156, 155.9835205078125, 296.9980773925781), (1036.329833984375, 500.17926025390625, 156.91552734375, 297.6424560546875), (1036.407958984375, 499.9381408691406, 159.8140869140625, 298.2323303222656), (1038.842529296875, 498.87908935546875, 162.332763671875, 300.290771484375), (1041.289794921875, 498.74810791015625, 164.782470703125, 300.41058349609375), (1041.289794921875, 498.74810791015625, 164.782470703125, 300.41058349609375), (1045.1915283203125, 498.1993713378906, 165.72412109375, 302.1505432128906)]","identify wound, identify wound",P05_02/frame_000058
frame_000059,"[(374.75477600097656, 799.0584411621094), (374.75477600097656, 799.0584411621094), (377.8023223876953, 798.2527770996094), (380.9369354248047, 795.7785339355469), (384.5558776855469, 790.9379272460938), (386.64259338378906, 786.593994140625), (391.8953399658203, 780.9109497070312), (391.8953399658203, 780.9109497070312), (394.08116149902344, 775.1429748535156), (401.30828857421875, 769.3450622558594)]","[(1102.0111694335938, 650.3239288330078), (1102.0111694335938, 650.3239288330078), (1104.4292602539062, 650.7728729248047), (1106.6569213867188, 651.7037048339844), (1108.9424438476562, 651.9020080566406), (1112.003662109375, 652.0627593994141), (1115.8895263671875, 651.6428070068359), (1115.8895263671875, 651.6428070068359), (1117.0521850585938, 651.8493499755859), (1125.4508056640625, 650.1911163330078)]","[(235.80770874023438, 698.9091796875, 277.8941345214844, 200.29852294921875), (235.80770874023438, 698.9091796875, 277.8941345214844, 200.29852294921875), (239.05113220214844, 697.9797973632812, 277.50238037109375, 200.54595947265625), (242.6266632080078, 695.2501831054688, 276.62054443359375, 201.05670166015625), (246.69842529296875, 689.953857421875, 275.71490478515625, 201.9681396484375), (248.18276977539062, 684.7802734375, 276.9196472167969, 203.62744140625), (253.89295959472656, 678.5189208984375, 276.0047607421875, 204.7840576171875), (253.89295959472656, 678.5189208984375, 276.0047607421875, 204.7840576171875), (256.4016418457031, 672.3375854492188, 275.3590393066406, 205.61077880859375), (263.08380126953125, 666.0780029296875, 276.448974609375, 206.53411865234375)]","[(1026.2596435546875, 505.2219543457031, 151.5030517578125, 290.2039489746094), (1026.2596435546875, 505.2219543457031, 151.5030517578125, 290.2039489746094), (1028.4591064453125, 505.5521545410156, 151.9403076171875, 290.4414367675781), (1029.90869140625, 506.193115234375, 153.4964599609375, 291.02117919921875), (1031.1336669921875, 506.0135498046875, 155.6175537109375, 291.77691650390625), (1032.909423828125, 505.6133117675781, 158.1884765625, 292.8988952636719), (1035.549560546875, 504.6422424316406, 160.679931640625, 294.0011291503906), (1035.549560546875, 504.6422424316406, 160.679931640625, 294.0011291503906), (1035.5040283203125, 504.5889587402344, 163.0963134765625, 294.5207824707031), (1043.8385009765625, 503.1053771972656, 163.224609375, 294.1714782714844)]","identify wound, identify wound",P05_02/frame_000059
frame_000060,"[(378.0, 796.0), (380.8956604003906, 795.2758483886719), (383.96107482910156, 792.9034118652344), (387.6253204345703, 788.4270935058594), (392.06468200683594, 782.6612243652344), (393.6095428466797, 778.5762329101562), (393.6095428466797, 778.5762329101562), (395.5664825439453, 775.3942565917969), (400.6554412841797, 772.9255981445312), (402.2369689941406, 767.4483947753906)]","[(1085.0, 660.0), (1087.4783935546875, 660.4023742675781), (1089.6400451660156, 661.1056518554688), (1092.1490783691406, 661.2075805664062), (1095.3583068847656, 660.5702972412109), (1097.7244567871094, 660.6604919433594), (1097.7244567871094, 660.6604919433594), (1101.6104125976562, 660.8541564941406), (1106.7445983886719, 662.2862701416016), (1109.6811218261719, 662.0959320068359)]","[(239.0, 696.0, 278.0, 200.0), (242.06103515625, 695.1563720703125, 277.66925048828125, 200.23895263671875), (245.2640838623047, 692.3345336914062, 277.39398193359375, 201.13775634765625), (249.3764190673828, 687.5025024414062, 276.497802734375, 201.84918212890625), (254.03024291992188, 681.378173828125, 276.0688781738281, 202.56610107421875), (254.9578399658203, 676.3025512695312, 277.30340576171875, 204.54736328125), (254.9578399658203, 676.3025512695312, 277.30340576171875, 204.54736328125), (255.17233276367188, 671.5899658203125, 280.7882995605469, 207.60858154296875), (260.1536560058594, 668.1458129882812, 281.0035705566406, 209.5595703125), (260.4700927734375, 661.7452392578125, 283.53375244140625, 211.40631103515625)]","[(1008.0, 512.0, 154.0, 296.0), (1010.228271484375, 512.2659301757812, 154.500244140625, 296.27288818359375), (1011.7623901367188, 512.6140747070312, 155.75531005859375, 296.983154296875), (1013.2372436523438, 512.4429321289062, 157.82366943359375, 297.529296875), (1015.3922729492188, 511.7610778808594, 159.93206787109375, 297.6184387207031), (1016.3912963867188, 510.99127197265625, 162.66632080078125, 299.33843994140625), (1016.3912963867188, 510.99127197265625, 162.66632080078125, 299.33843994140625), (1019.128173828125, 510.1241455078125, 164.9644775390625, 301.46002197265625), (1023.3389282226562, 510.6544494628906, 166.81134033203125, 303.2636413574219), (1023.9336547851562, 509.8639831542969, 171.49493408203125, 304.4638977050781)]","identify wound, identify wound",P05_02/frame_000060
