frame,left_hand,right_hand,left_bbox,right_bbox,text,video_id
frame_000031,"[(878.4892883300781, 893.313720703125), (878.2471618652344, 893.4329833984375), (878.2996215820312, 893.51416015625), (878.6825866699219, 894.0014343261719), (878.2015991210938, 899.9337768554688), (878.2015991210938, 899.9337768554688), (878.6379699707031, 894.276611328125), (879.83154296875, 896.203125), (879.9608459472656, 895.3152465820312), (882.3052062988281, 895.2771911621094)]","[(1171.3104858398438, 766.1498107910156), (1171.88671875, 768.1337890625), (1172.596923828125, 770.087890625), (1173.8126220703125, 772.1640319824219), (1175.986572265625, 777.4259338378906), (1175.986572265625, 777.4259338378906), (1176.064208984375, 776.3627624511719), (1177.9284057617188, 780.0572509765625), (1179.8614501953125, 781.9112243652344), (1182.3001708984375, 784.2101135253906)]","[(792.31005859375, 775.7221069335938, 172.35845947265625, 235.1832275390625), (791.4361572265625, 775.4559936523438, 173.62200927734375, 235.9539794921875), (790.9490966796875, 775.1554565429688, 174.7010498046875, 236.7174072265625), (790.6620483398438, 775.1150512695312, 176.04107666015625, 237.77276611328125), (788.5543212890625, 778.4144287109375, 179.2945556640625, 243.0386962890625), (788.5543212890625, 778.4144287109375, 179.2945556640625, 243.0386962890625), (788.9048461914062, 774.1107788085938, 179.46624755859375, 240.3316650390625), (789.3906860351562, 775.305908203125, 180.8817138671875, 241.79443359375), (788.2035522460938, 773.0535888671875, 183.51458740234375, 244.5233154296875), (790.1553344726562, 773.0223388671875, 184.29974365234375, 244.50970458984375)]","[(1043.04248046875, 619.8513793945312, 256.5360107421875, 292.59686279296875), (1042.7646484375, 621.1990356445312, 258.244140625, 293.8695068359375), (1042.71533203125, 622.5042724609375, 259.76318359375, 295.167236328125), (1043.12255859375, 623.8211059570312, 261.380126953125, 296.68585205078125), (1044.1842041015625, 626.3450317382812, 263.604736328125, 302.16180419921875), (1044.1842041015625, 626.3450317382812, 263.604736328125, 302.16180419921875), (1043.2431640625, 626.179931640625, 265.64208984375, 300.36566162109375), (1044.1475830078125, 628.7470703125, 267.5616455078125, 302.620361328125), (1044.650146484375, 628.8779907226562, 270.422607421875, 306.06646728515625), (1046.3992919921875, 630.8759765625, 271.8017578125, 306.66827392578125)]",identify wound,P05_23/frame_000031
frame_000032,"[(883.2762451171875, 901.4292907714844), (882.90478515625, 900.6656799316406), (883.0743103027344, 901.8254699707031), (883.7545471191406, 901.1849060058594), (883.7545471191406, 901.1849060058594), (883.9925537109375, 902.0764465332031), (883.9903259277344, 902.0145263671875), (884.3841552734375, 901.2434997558594), (884.92138671875, 903.03759765625), (886.35546875, 904.2453002929688)]","[(1171.8961181640625, 768.6470642089844), (1172.037109375, 769.9561157226562), (1173.2412719726562, 772.1851196289062), (1174.5108642578125, 773.960693359375), (1174.5108642578125, 773.960693359375), (1176.1050415039062, 776.5731506347656), (1177.2463989257812, 778.8924255371094), (1178.7162475585938, 781.0110473632812), (1180.8046875, 783.9114990234375), (1184.603515625, 786.9909057617188)]","[(793.5453491210938, 778.8980712890625, 179.4617919921875, 245.06243896484375), (792.6219482421875, 778.1975708007812, 180.565673828125, 244.93621826171875), (791.923583984375, 778.5377807617188, 182.30145263671875, 246.57537841796875), (792.1790771484375, 777.6643676757812, 183.15093994140625, 247.04107666015625), (792.1790771484375, 777.6643676757812, 183.15093994140625, 247.04107666015625), (791.403076171875, 777.5393676757812, 185.178955078125, 249.07415771484375), (790.3203735351562, 777.0247802734375, 187.33990478515625, 249.9794921875), (789.8781127929688, 775.6929321289062, 189.0120849609375, 251.10113525390625), (789.0263671875, 776.170654296875, 191.7900390625, 253.73388671875), (789.1599731445312, 775.826171875, 194.3909912109375, 256.8382568359375)]","[(1038.607421875, 615.856689453125, 266.577392578125, 305.58074951171875), (1037.86279296875, 616.9711303710938, 268.3486328125, 305.969970703125), (1038.25634765625, 618.2386474609375, 269.9698486328125, 307.8929443359375), (1038.6727294921875, 619.36962890625, 271.67626953125, 309.18212890625), (1038.6727294921875, 619.36962890625, 271.67626953125, 309.18212890625), (1039.1370849609375, 620.6895141601562, 273.9359130859375, 311.76727294921875), (1038.7576904296875, 622.1478271484375, 276.9774169921875, 313.48919677734375), (1038.9658203125, 623.2759399414062, 279.5008544921875, 315.47021484375), (1039.898193359375, 624.751953125, 281.81298828125, 318.319091796875), (1042.3450927734375, 625.9747924804688, 284.516845703125, 322.0322265625)]",identify wound,P05_23/frame_000032
frame_000033,"[(885.1076049804688, 909.15087890625), (884.9470825195312, 909.1847839355469), (885.4633483886719, 911.0472106933594), (885.4633483886719, 911.0472106933594), (885.4931335449219, 910.4664001464844), (884.6983032226562, 911.3725280761719), (886.8260192871094, 909.4994201660156), (887.6806945800781, 911.4353942871094), (889.9224548339844, 907.7644958496094), (889.9224548339844, 907.7644958496094)]","[(1177.2950439453125, 772.9718017578125), (1178.01806640625, 774.9190979003906), (1179.9288940429688, 777.7284240722656), (1179.9288940429688, 777.7284240722656), (1181.2210693359375, 779.7546081542969), (1181.94677734375, 782.2591857910156), (1183.9201049804688, 784.0957641601562), (1187.4345092773438, 787.4683532714844), (1188.4716796875, 787.9570007324219), (1188.4716796875, 787.9570007324219)]","[(799.0518798828125, 791.587646484375, 172.1114501953125, 235.12646484375), (798.2561645507812, 791.2196655273438, 173.3818359375, 235.93023681640625), (797.8497924804688, 791.7389526367188, 175.22711181640625, 238.61651611328125), (797.8497924804688, 791.7389526367188, 175.22711181640625, 238.61651611328125), (797.091796875, 790.7163696289062, 176.80267333984375, 239.50006103515625), (795.0120849609375, 790.7149047851562, 179.3724365234375, 241.31524658203125), (797.0535888671875, 789.0674438476562, 179.54486083984375, 240.86395263671875), (796.263427734375, 789.0156860351562, 182.83453369140625, 244.83941650390625), (798.9662475585938, 786.4461059570312, 181.91241455078125, 242.63677978515625), (798.9662475585938, 786.4461059570312, 181.91241455078125, 242.63677978515625)]","[(1038.6207275390625, 614.626220703125, 277.3486328125, 316.691162109375), (1038.3282470703125, 615.8136596679688, 279.379638671875, 318.21087646484375), (1039.4539794921875, 617.0125732421875, 280.9498291015625, 321.43170166015625), (1039.4539794921875, 617.0125732421875, 280.9498291015625, 321.43170166015625), (1039.3712158203125, 618.1051635742188, 283.69970703125, 323.29888916015625), (1038.6656494140625, 619.4125366210938, 286.562255859375, 325.69329833984375), (1039.8372802734375, 620.8685302734375, 288.1656494140625, 326.4544677734375), (1041.8360595703125, 621.9369506835938, 291.1968994140625, 331.06280517578125), (1042.31201171875, 622.9092407226562, 292.3193359375, 330.09552001953125), (1042.31201171875, 622.9092407226562, 292.3193359375, 330.09552001953125)]",identify wound,P05_23/frame_000033
frame_000034,"[(882.3031616210938, 919.2066345214844), (881.1345520019531, 919.2571716308594), (881.1345520019531, 919.2571716308594), (881.4138793945312, 919.0447692871094), (882.6558837890625, 920.034423828125), (882.5503234863281, 920.4923400878906), (885.3243408203125, 920.6040954589844), (886.7582702636719, 921.3880310058594), (886.7582702636719, 921.3880310058594), (885.7999267578125, 919.2802124023438)]","[(1182.7008056640625, 778.7346496582031), (1183.0454711914062, 780.8135375976562), (1183.0454711914062, 780.8135375976562), (1184.5437622070312, 782.891845703125), (1186.6535034179688, 785.9105529785156), (1188.7984008789062, 788.5311889648438), (1191.2763671875, 791.4079284667969), (1194.5379028320312, 794.1192932128906), (1194.5379028320312, 794.1192932128906), (1195.1194458007812, 794.3796081542969)]","[(797.9067993164062, 804.2424926757812, 168.792724609375, 229.92828369140625), (795.7850952148438, 803.6915893554688, 170.69891357421875, 231.13116455078125), (795.7850952148438, 803.6915893554688, 170.69891357421875, 231.13116455078125), (795.2777709960938, 802.8442993164062, 172.272216796875, 232.40093994140625), (795.8240356445312, 803.057373046875, 173.6636962890625, 233.9541015625), (794.2960815429688, 802.2636108398438, 176.50848388671875, 236.45745849609375), (796.991455078125, 802.2706909179688, 176.665771484375, 236.66680908203125), (797.3184814453125, 801.8024291992188, 178.87957763671875, 239.17120361328125), (797.3184814453125, 801.8024291992188, 178.87957763671875, 239.17120361328125), (795.1376953125, 800.0576171875, 181.324462890625, 238.4451904296875)]","[(1044.1854248046875, 620.4702758789062, 277.03076171875, 316.52874755859375), (1043.1318359375, 621.5538330078125, 279.8272705078125, 318.5194091796875), (1043.1318359375, 621.5538330078125, 279.8272705078125, 318.5194091796875), (1043.531005859375, 622.6172485351562, 282.0255126953125, 320.5491943359375), (1044.635498046875, 624.3670043945312, 284.0360107421875, 323.08709716796875), (1045.2474365234375, 625.40234375, 287.1019287109375, 326.2576904296875), (1046.9952392578125, 627.535400390625, 288.562255859375, 327.74505615234375), (1049.049072265625, 628.6119995117188, 290.9776611328125, 331.01458740234375), (1049.049072265625, 628.6119995117188, 290.9776611328125, 331.01458740234375), (1047.6981201171875, 629.0806274414062, 294.8426513671875, 330.59796142578125)]",identify wound,P05_23/frame_000034
frame_000035,"[(880.8543701171875, 922.7719421386719), (880.8543701171875, 922.7719421386719), (881.1448059082031, 923.9404602050781), (882.2169799804688, 925.1097412109375), (882.1913452148438, 922.8164672851562), (884.5304260253906, 924.9560241699219), (888.09130859375, 925.1155090332031), (888.09130859375, 925.1155090332031), (888.6176452636719, 923.4201965332031), (891.120361328125, 924.830078125)]","[(1188.3012084960938, 782.9611511230469), (1188.3012084960938, 782.9611511230469), (1189.6316528320312, 785.5162963867188), (1192.1341552734375, 788.6174011230469), (1193.2067260742188, 790.2699890136719), (1197.1986083984375, 794.0293579101562), (1200.6715698242188, 796.3879699707031), (1200.6715698242188, 796.3879699707031), (1201.7916870117188, 797.3103637695312), (1205.6591796875, 799.4298400878906)]","[(792.647216796875, 803.0784301757812, 176.414306640625, 239.38702392578125), (792.647216796875, 803.0784301757812, 176.414306640625, 239.38702392578125), (792.0501708984375, 803.2478637695312, 178.18927001953125, 241.38519287109375), (792.2357177734375, 803.2152099609375, 179.9625244140625, 243.7890625), (791.3683471679688, 801.0306396484375, 181.64599609375, 243.5716552734375), (792.7277221679688, 801.6154174804688, 183.60540771484375, 246.68121337890625), (795.9602661132812, 801.7100219726562, 184.2620849609375, 246.81097412109375), (795.9602661132812, 801.7100219726562, 184.2620849609375, 246.81097412109375), (795.94482421875, 800.3388061523438, 185.34564208984375, 246.16278076171875), (797.8181762695312, 800.2371826171875, 186.6043701171875, 249.185791015625)]","[(1049.40283203125, 624.43505859375, 277.7967529296875, 317.05218505859375), (1049.40283203125, 624.43505859375, 277.7967529296875, 317.05218505859375), (1049.849853515625, 625.716796875, 279.5635986328125, 319.5989990234375), (1051.3389892578125, 627.203369140625, 281.59033203125, 322.82806396484375), (1050.659423828125, 628.39697265625, 285.0946044921875, 323.74603271484375), (1053.6650390625, 630.1796264648438, 287.067138671875, 327.699462890625), (1056.5780029296875, 632.1671752929688, 288.1871337890625, 328.44158935546875), (1056.5780029296875, 632.1671752929688, 288.1871337890625, 328.44158935546875), (1056.40283203125, 633.0362548828125, 290.7777099609375, 328.5482177734375), (1059.90576171875, 633.435302734375, 291.5068359375, 331.98907470703125)]",identify wound,P05_23/frame_000035
frame_000036,"[(877.5, 921.5), (877.5700378417969, 922.4156494140625), (878.7976684570312, 922.9024963378906), (879.2106628417969, 921.5939331054688), (881.1505737304688, 921.389892578125), (883.8094787597656, 921.877197265625), (883.8094787597656, 921.877197265625), (884.3703918457031, 923.2864990234375), (887.7169494628906, 922.2127685546875), (891.2760925292969, 923.2799987792969)]","[(1193.0, 781.5), (1194.4013671875, 784.1273498535156), (1196.5118408203125, 786.8526916503906), (1197.9364013671875, 788.9613647460938), (1200.9232788085938, 791.5263061523438), (1204.45458984375, 794.1908874511719), (1204.45458984375, 794.1908874511719), (1206.5936279296875, 796.2418212890625), (1210.0078735351562, 797.4220886230469), (1213.8829345703125, 798.9959106445312)]","[(785.0, 795.0, 185.0, 253.0), (783.9954833984375, 795.071533203125, 187.14910888671875, 254.688232421875), (784.537109375, 794.4282836914062, 188.5211181640625, 256.94842529296875), (784.0995483398438, 792.8861083984375, 190.22222900390625, 257.4156494140625), (785.26953125, 792.0057373046875, 191.7620849609375, 258.768310546875), (787.352294921875, 791.6949462890625, 192.91436767578125, 260.364501953125), (787.352294921875, 791.6949462890625, 192.91436767578125, 260.364501953125), (786.439208984375, 792.5272216796875, 195.86236572265625, 261.5185546875), (789.7766723632812, 791.600830078125, 195.88055419921875, 261.223876953125), (792.9744262695312, 792.2466430664062, 196.60333251953125, 262.06671142578125)]","[(1055.0, 624.0, 276.0, 315.0), (1055.2041015625, 625.5231323242188, 278.39453125, 317.20843505859375), (1056.5830078125, 626.7608642578125, 279.857666015625, 320.18365478515625), (1056.5106201171875, 628.1129150390625, 282.8515625, 321.6968994140625), (1058.437255859375, 629.61572265625, 284.9720458984375, 323.8211669921875), (1061.182373046875, 631.108154296875, 286.54443359375, 326.16546630859375), (1061.182373046875, 631.108154296875, 286.54443359375, 326.16546630859375), (1061.976806640625, 632.6199951171875, 289.233642578125, 327.24365234375), (1064.7166748046875, 633.4984741210938, 290.5823974609375, 327.84722900390625), (1068.3272705078125, 634.5932006835938, 291.111328125, 328.805419921875)]",identify wound,P05_23/frame_000036
frame_000037,"[(874.5756530761719, 920.894287109375), (875.8061828613281, 921.3543395996094), (876.2397155761719, 920.0236511230469), (878.1879577636719, 919.7965393066406), (880.8510437011719, 920.2615051269531), (880.8510437011719, 920.2615051269531), (881.4155578613281, 921.6578063964844), (884.780029296875, 920.5742492675781), (888.3399658203125, 921.632568359375), (892.685302734375, 922.1085205078125)]","[(1201.3993530273438, 785.1728515625), (1203.5130615234375, 787.9573669433594), (1204.9285278320312, 790.1259155273438), (1207.91796875, 792.7485046386719), (1211.4546508789062, 795.46484375), (1211.4546508789062, 795.46484375), (1213.5806884765625, 797.5383605957031), (1216.9922485351562, 798.7521362304688), (1220.8626708984375, 800.3430480957031), (1224.9525146484375, 801.3492126464844)]","[(778.978759765625, 791.032470703125, 191.19378662109375, 259.7236328125), (779.5092163085938, 790.3401489257812, 192.59393310546875, 262.02838134765625), (779.077880859375, 788.7689819335938, 194.32366943359375, 262.50933837890625), (780.24169921875, 787.8518676757812, 195.89251708984375, 263.88934326171875), (782.317626953125, 787.5026245117188, 197.06683349609375, 265.51776123046875), (782.317626953125, 787.5026245117188, 197.06683349609375, 265.51776123046875), (781.3754272460938, 788.3082885742188, 200.08026123046875, 266.69903564453125), (784.73486328125, 787.3744506835938, 200.09033203125, 266.39959716796875), (787.9251708984375, 788.0025634765625, 200.82958984375, 267.260009765625), (792.2557373046875, 788.163818359375, 200.859130859375, 267.889404296875)]","[(1062.2052001953125, 626.5693969726562, 278.3883056640625, 317.2069091796875), (1063.5888671875, 627.864501953125, 279.848388671875, 320.18572998046875), (1063.499267578125, 629.2752685546875, 282.8585205078125, 321.7012939453125), (1065.426025390625, 630.83349609375, 284.98388671875, 323.83001708984375), (1068.1749267578125, 632.3758544921875, 286.5594482421875, 326.177978515625), (1068.1749267578125, 632.3758544921875, 286.5594482421875, 326.177978515625), (1068.96728515625, 633.915771484375, 289.226806640625, 327.24517822265625), (1071.691162109375, 634.8236083984375, 290.6021728515625, 327.8570556640625), (1075.30078125, 635.9365234375, 291.123779296875, 328.81304931640625), (1079.578857421875, 636.5948486328125, 290.747314453125, 329.50872802734375)]",identify wound,P05_23/frame_000037
frame_000038,"[(869.1160583496094, 915.1684265136719), (870.0296936035156, 914.3142700195312), (870.888916015625, 914.5039672851562), (874.0224609375, 915.3832092285156), (874.0224609375, 915.3832092285156), (876.0757446289062, 915.1847534179688), (878.5235900878906, 917.0954284667969), (882.9757080078125, 917.7020874023438), (885.1002807617188, 914.9905395507812), (887.33935546875, 914.2391662597656)]","[(1207.6260986328125, 787.03662109375), (1209.5988159179688, 789.5309753417969), (1211.7960205078125, 791.9134216308594), (1215.8077392578125, 795.15576171875), (1215.8077392578125, 795.15576171875), (1217.8721313476562, 797.1518859863281), (1222.3366088867188, 799.2542724609375), (1226.959716796875, 801.0745544433594), (1228.3262329101562, 800.6036987304688), (1231.5905151367188, 801.3786926269531)]","[(769.638671875, 780.2575073242188, 198.95477294921875, 269.82183837890625), (769.635009765625, 778.8175048828125, 200.78936767578125, 270.9935302734375), (769.2548828125, 778.062744140625, 203.26806640625, 272.8824462890625), (771.7011108398438, 777.9927368164062, 204.6427001953125, 274.78094482421875), (771.7011108398438, 777.9927368164062, 204.6427001953125, 274.78094482421875), (773.40087890625, 777.725830078125, 205.3497314453125, 274.9178466796875), (774.5880126953125, 778.2163696289062, 207.87115478515625, 277.75811767578125), (779.239990234375, 778.2783203125, 207.471435546875, 278.8475341796875), (781.48974609375, 776.8011474609375, 207.2210693359375, 276.3787841796875), (782.976806640625, 776.0209350585938, 208.72509765625, 276.43646240234375)]","[(1068.570068359375, 628.356689453125, 278.112060546875, 317.35986328125), (1069.1900634765625, 629.8241577148438, 280.8175048828125, 319.41363525390625), (1070.124755859375, 631.0574951171875, 283.342529296875, 321.71185302734375), (1073.3521728515625, 633.0435791015625, 284.9111328125, 324.224365234375), (1073.3521728515625, 633.0435791015625, 284.9111328125, 324.224365234375), (1074.667724609375, 634.6355590820312, 286.4088134765625, 325.03265380859375), (1078.3248291015625, 635.4330444335938, 288.0235595703125, 327.6424560546875), (1082.9443359375, 636.4219970703125, 288.03076171875, 329.30511474609375), (1083.720703125, 636.8729248046875, 289.2110595703125, 327.4615478515625), (1085.781982421875, 637.3701782226562, 291.6170654296875, 328.01702880859375)]",identify wound,P05_23/frame_000038
frame_000039,"[(866.4705200195312, 909.1634216308594), (868.1228332519531, 909.8669738769531), (869.9588317871094, 909.6192321777344), (869.9588317871094, 909.6192321777344), (872.0652465820312, 912.3475036621094), (875.6039428710938, 912.3468017578125), (878.6100769042969, 911.7627258300781), (882.1479797363281, 910.0780029296875), (880.808349609375, 908.4639892578125), (880.808349609375, 908.4639892578125)]","[(1213.9479370117188, 789.1105041503906), (1217.0856323242188, 792.244384765625), (1219.7861938476562, 794.9619445800781), (1219.7861938476562, 794.9619445800781), (1223.6173706054688, 798.3191833496094), (1227.3378295898438, 799.7826538085938), (1230.6609497070312, 800.8260192871094), (1233.1984252929688, 800.3898620605469), (1234.7772216796875, 800.9013366699219), (1234.7772216796875, 800.9013366699219)]","[(766.9339599609375, 774.1605834960938, 199.0731201171875, 270.00567626953125), (767.4599609375, 773.6273803710938, 201.32574462890625, 272.47918701171875), (768.4856567382812, 772.8335571289062, 202.94635009765625, 273.57135009765625), (768.4856567382812, 772.8335571289062, 202.94635009765625, 273.57135009765625), (769.4022216796875, 773.9859008789062, 205.3260498046875, 276.72320556640625), (772.688232421875, 773.6552734375, 205.8314208984375, 277.383056640625), (775.5776977539062, 773.1998901367188, 206.06475830078125, 277.12567138671875), (779.15380859375, 772.281494140625, 205.98834228515625, 275.593017578125), (776.1152954101562, 770.5435791015625, 209.3861083984375, 275.8408203125), (776.1152954101562, 770.5435791015625, 209.3861083984375, 275.8408203125)]","[(1074.8895263671875, 630.3544921875, 278.1168212890625, 317.51202392578125), (1076.880615234375, 631.97998046875, 280.4100341796875, 320.52880859375), (1078.3746337890625, 633.7549438476562, 282.8231201171875, 322.41400146484375), (1078.3746337890625, 633.7549438476562, 282.8231201171875, 322.41400146484375), (1081.3831787109375, 635.4996948242188, 284.4683837890625, 325.63897705078125), (1084.7255859375, 636.4454345703125, 285.2244873046875, 326.6744384765625), (1087.48193359375, 637.333740234375, 286.3580322265625, 326.98455810546875), (1089.914794921875, 637.6240844726562, 286.5672607421875, 325.53155517578125), (1088.9715576171875, 637.6688842773438, 291.611328125, 326.46490478515625), (1088.9715576171875, 637.6688842773438, 291.611328125, 326.46490478515625)]",identify wound,P05_23/frame_000039
frame_000040,"[(853.3255004882812, 919.0988159179688), (854.3648071289062, 919.3779907226562), (854.3648071289062, 919.3779907226562), (856.9765930175781, 919.5930480957031), (860.4879150390625, 920.6278381347656), (864.7673645019531, 922.2401733398438), (865.847412109375, 919.0206909179688), (869.2729187011719, 918.7191467285156), (869.2729187011719, 918.7191467285156), (871.6382446289062, 917.2263793945312)]","[(1220.8010864257812, 790.19921875), (1223.4473876953125, 792.9269104003906), (1223.4473876953125, 792.9269104003906), (1226.6947631835938, 795.1162414550781), (1230.5413208007812, 797.6467895507812), (1235.7864990234375, 799.3777160644531), (1236.9019775390625, 798.8796081542969), (1240.6575927734375, 799.7065734863281), (1240.6575927734375, 799.7065734863281), (1242.9839477539062, 800.0596008300781)]","[(758.0076293945312, 789.30224609375, 190.6357421875, 259.5931396484375), (757.8094482421875, 788.8040771484375, 193.1107177734375, 261.1478271484375), (757.8094482421875, 788.8040771484375, 193.1107177734375, 261.1478271484375), (759.7612915039062, 788.5736694335938, 194.43060302734375, 262.03875732421875), (763.1666259765625, 788.7163696289062, 194.642578125, 263.82293701171875), (766.9491577148438, 789.666748046875, 195.63641357421875, 265.1468505859375), (767.8585815429688, 787.4334716796875, 195.9776611328125, 263.1744384765625), (770.8941650390625, 786.9462280273438, 196.75750732421875, 263.54583740234375), (770.8941650390625, 786.9462280273438, 196.75750732421875, 263.54583740234375), (773.4712524414062, 785.509765625, 196.333984375, 263.4332275390625)]","[(1081.872802734375, 631.599609375, 277.8565673828125, 317.19921875), (1083.094970703125, 633.2894897460938, 280.704833984375, 319.27484130859375), (1083.094970703125, 633.2894897460938, 280.704833984375, 319.27484130859375), (1085.465087890625, 634.7792358398438, 282.4593505859375, 320.67401123046875), (1089.0863037109375, 636.087158203125, 282.9100341796875, 323.1192626953125), (1094.121826171875, 637.1980590820312, 283.329345703125, 324.35931396484375), (1094.05712890625, 637.2797241210938, 285.689697265625, 323.19976806640625), (1097.3306884765625, 637.8024291992188, 286.65380859375, 323.80828857421875), (1097.3306884765625, 637.8024291992188, 286.65380859375, 323.80828857421875), (1099.5123291015625, 637.9317016601562, 286.9432373046875, 324.25579833984375)]",identify wound,P05_23/frame_000040
frame_000041,"[(849.0761413574219, 919.1888427734375), (849.0761413574219, 919.1888427734375), (852.281494140625, 918.9915161132812), (854.7840881347656, 920.5588989257812), (855.6949462890625, 919.7718505859375), (860.5943298339844, 919.8725280761719), (862.4545288085938, 919.9273376464844), (862.4545288085938, 919.9273376464844), (866.1998901367188, 918.6343688964844), (867.2151794433594, 917.487060546875)]","[(1225.8916625976562, 793.3545532226562), (1225.8916625976562, 793.3545532226562), (1229.3433837890625, 795.5159912109375), (1233.3192138671875, 798.1705017089844), (1235.5577392578125, 798.1153869628906), (1239.87939453125, 799.3074645996094), (1243.4503173828125, 801.3163757324219), (1243.4503173828125, 801.3163757324219), (1246.3018188476562, 800.6041564941406), (1248.0724487304688, 800.4119262695312)]","[(755.5114135742188, 791.7464599609375, 187.12945556640625, 254.884765625), (755.5114135742188, 791.7464599609375, 187.12945556640625, 254.884765625), (758.4908447265625, 791.1844482421875, 187.581298828125, 255.6141357421875), (760.2095947265625, 791.729248046875, 189.14898681640625, 257.6593017578125), (760.0233764648438, 791.123291015625, 191.3431396484375, 257.297119140625), (765.103515625, 790.9118041992188, 190.98162841796875, 257.92144775390625), (766.4649047851562, 790.0455932617188, 191.979248046875, 259.76348876953125), (766.4649047851562, 790.0455932617188, 191.979248046875, 259.76348876953125), (770.0634765625, 789.3583374023438, 192.2728271484375, 258.55206298828125), (770.7818603515625, 788.304931640625, 192.86663818359375, 258.3642578125)]","[(1083.774169921875, 631.6422119140625, 284.2349853515625, 323.4246826171875), (1083.774169921875, 631.6422119140625, 284.2349853515625, 323.4246826171875), (1086.6556396484375, 633.0571899414062, 285.37548828125, 324.9176025390625), (1089.85498046875, 634.4683837890625, 286.928466796875, 327.40423583984375), (1090.8089599609375, 634.6680908203125, 289.49755859375, 326.89459228515625), (1095.3841552734375, 635.3895874023438, 288.990478515625, 327.83575439453125), (1098.0762939453125, 636.0236206054688, 290.748046875, 330.58551025390625), (1098.0762939453125, 636.0236206054688, 290.748046875, 330.58551025390625), (1100.868408203125, 636.07763671875, 290.8668212890625, 329.05303955078125), (1101.799560546875, 635.7456665039062, 292.5457763671875, 329.33251953125)]",identify wound,P05_23/frame_000041
frame_000042,"[(836.5, 889.5), (839.0861511230469, 890.137451171875), (841.75244140625, 891.1473083496094), (845.1105041503906, 889.8492736816406), (847.5536804199219, 891.3093872070312), (850.9874877929688, 889.6301574707031), (850.9874877929688, 889.6301574707031), (852.7643432617188, 889.6529541015625), (855.1470642089844, 889.5187377929688), (855.3767700195312, 889.3442077636719)]","[(1234.5, 822.5), (1237.748046875, 824.8611145019531), (1241.2680053710938, 826.8104858398438), (1244.5134887695312, 827.37109375), (1248.4391479492188, 829.9364318847656), (1251.8053588867188, 830.2640075683594), (1251.8053588867188, 830.2640075683594), (1254.9525756835938, 831.0231628417969), (1257.0650634765625, 831.3403625488281), (1258.4542236328125, 830.2576293945312)]","[(752.0, 793.0, 169.0, 193.0), (753.9998779296875, 793.0330200195312, 170.17254638671875, 194.2088623046875), (756.0911254882812, 793.43603515625, 171.3226318359375, 195.42254638671875), (759.47802734375, 792.3419799804688, 171.26495361328125, 195.01458740234375), (761.3646850585938, 792.85595703125, 172.37799072265625, 196.9068603515625), (764.7642822265625, 791.2052001953125, 172.4464111328125, 196.84991455078125), (764.7642822265625, 791.2052001953125, 172.4464111328125, 196.84991455078125), (765.7996826171875, 790.7747192382812, 173.9293212890625, 197.7564697265625), (768.2416381835938, 790.6195068359375, 173.81085205078125, 197.7984619140625), (767.4915771484375, 790.33056640625, 175.7703857421875, 198.02728271484375)]","[(1104.0, 658.0, 261.0, 329.0), (1106.503173828125, 659.478271484375, 262.48974609375, 330.76568603515625), (1109.4622802734375, 660.5528564453125, 263.6114501953125, 332.5152587890625), (1112.135986328125, 661.2999877929688, 264.7550048828125, 332.1422119140625), (1115.468505859375, 662.3613891601562, 265.9412841796875, 335.15008544921875), (1118.4073486328125, 662.6644897460938, 266.7960205078125, 335.19903564453125), (1118.4073486328125, 662.6644897460938, 266.7960205078125, 335.19903564453125), (1120.7890625, 662.831787109375, 268.3270263671875, 336.38275146484375), (1122.61767578125, 662.9945678710938, 268.894775390625, 336.69158935546875), (1123.253173828125, 662.0530395507812, 270.402099609375, 336.4091796875)]",identify wound,P05_23/frame_000042
