frame,left_hand,right_hand,left_bbox,right_bbox,text,video_id
frame_000084,"[(665.5, 682.5), (665.7969055175781, 680.8208923339844), (665.9676513671875, 678.2390441894531), (666.0741882324219, 677.0101623535156), (665.7525024414062, 675.4440002441406), (666.435302734375, 674.3956298828125), (666.435302734375, 674.3956298828125), (666.8583374023438, 674.6037292480469), (666.4854431152344, 675.250244140625), (666.5135803222656, 676.4920654296875)]","[(1060.5, 721.5), (1060.7130432128906, 720.9168090820312), (1060.7205505371094, 719.84814453125), (1060.8388671875, 719.0123596191406), (1061.0452880859375, 718.054443359375), (1061.1357116699219, 717.3375854492188), (1061.1357116699219, 717.3375854492188), (1061.6838989257812, 717.8939819335938), (1060.8875732421875, 719.6278686523438), (1060.8634033203125, 721.1477966308594)]","[(552.0, 611.0, 227.0, 143.0), (552.07666015625, 608.936767578125, 227.44049072265625, 143.76824951171875), (552.1878051757812, 606.0833129882812, 227.5596923828125, 144.31146240234375), (552.0184326171875, 604.6159057617188, 228.11151123046875, 144.78851318359375), (551.2850952148438, 602.8360595703125, 228.934814453125, 145.21588134765625), (552.1241455078125, 601.6810302734375, 228.622314453125, 145.42919921875), (552.1241455078125, 601.6810302734375, 228.622314453125, 145.42919921875), (552.4703369140625, 601.901611328125, 228.7760009765625, 145.40423583984375), (552.1139526367188, 602.4337158203125, 228.74298095703125, 145.633056640625), (552.0760498046875, 603.4501953125, 228.87506103515625, 146.083740234375)]","[(926.0, 572.0, 269.0, 299.0), (925.7645874023438, 570.9324340820312, 269.89691162109375, 299.96875), (925.3070678710938, 569.6925659179688, 270.82696533203125, 300.3111572265625), (925.040771484375, 568.5120239257812, 271.59619140625, 301.00067138671875), (924.960205078125, 567.40185546875, 272.170166015625, 301.30517578125), (925.2868041992188, 566.5119018554688, 271.69781494140625, 301.6513671875), (925.2868041992188, 566.5119018554688, 271.69781494140625, 301.6513671875), (925.6978759765625, 567.2473754882812, 271.9720458984375, 301.293212890625), (924.4423828125, 568.8660888671875, 272.890380859375, 301.5235595703125), (924.2919921875, 569.9520874023438, 273.142822265625, 302.39141845703125)]",identify wound,P05_01/frame_000084
frame_000085,"[(666.7998657226562, 679.8226318359375), (666.9718322753906, 677.2477722167969), (667.081787109375, 676.017822265625), (666.7644348144531, 674.4527893066406), (667.4459533691406, 673.4048156738281), (667.4459533691406, 673.4048156738281), (667.8697509765625, 673.6160888671875), (667.4977416992188, 674.2683715820312), (667.52685546875, 675.5082092285156), (668.2434997558594, 675.9065246582031)]","[(1061.206298828125, 722.9208984375), (1061.2047729492188, 721.8508605957031), (1061.3185119628906, 721.019287109375), (1061.525390625, 720.0619201660156), (1061.6168823242188, 719.3450317382812), (1061.6168823242188, 719.3450317382812), (1062.1629638671875, 719.8987426757812), (1061.3589477539062, 721.6284790039062), (1061.3334045410156, 723.1532897949219), (1061.7647094726562, 723.6556091308594)]","[(553.0795288085938, 607.9383544921875, 227.440673828125, 143.7685546875), (553.1911010742188, 605.0914916992188, 227.56146240234375, 144.31256103515625), (553.025390625, 603.623046875, 228.11279296875, 144.78955078125), (552.2971801757812, 601.8444213867188, 228.93450927734375, 145.21673583984375), (553.1351928710938, 600.6900024414062, 228.62152099609375, 145.42962646484375), (553.1351928710938, 600.6900024414062, 228.62152099609375, 145.42962646484375), (553.4820556640625, 600.91357421875, 228.775390625, 145.405029296875), (553.1258544921875, 601.4515380859375, 228.7437744140625, 145.6336669921875), (553.0889892578125, 602.466064453125, 228.875732421875, 146.08428955078125), (553.9409790039062, 602.807373046875, 228.60504150390625, 146.19830322265625)]","[(928.76708984375, 575.9464111328125, 264.87841796875, 293.948974609375), (928.310302734375, 574.7091674804688, 265.7889404296875, 294.28338623046875), (928.0473022460938, 573.539794921875, 266.54241943359375, 294.958984375), (927.9727783203125, 572.432861328125, 267.105224609375, 295.25811767578125), (928.295654296875, 571.5452880859375, 266.6424560546875, 295.5994873046875), (928.295654296875, 571.5452880859375, 266.6424560546875, 295.5994873046875), (928.7076416015625, 572.2750244140625, 266.91064453125, 295.2474365234375), (927.453369140625, 573.8905639648438, 267.8111572265625, 295.475830078125), (927.3040161132812, 574.9898071289062, 268.05877685546875, 296.32696533203125), (928.2412109375, 575.4560546875, 267.0469970703125, 296.39910888671875)]",identify wound,P05_01/frame_000085
frame_000086,"[(666.25048828125, 681.1012878417969), (667.60107421875, 679.9233703613281), (666.4235534667969, 677.6726379394531), (666.5237426757812, 676.6727905273438), (666.5237426757812, 676.6727905273438), (667.7881774902344, 676.2846374511719), (667.2621459960938, 678.6454162597656), (667.6013488769531, 678.612548828125), (667.170654296875, 677.3702697753906), (666.6379089355469, 681.3771667480469)]","[(1060.0336608886719, 722.6958312988281), (1060.7586669921875, 721.971435546875), (1060.2122192382812, 720.7615051269531), (1060.2809448242188, 720.2435607910156), (1060.2809448242188, 720.2435607910156), (1061.0868530273438, 720.1715393066406), (1060.5220336914062, 723.0076599121094), (1060.6871337890625, 723.4432067871094), (1060.2318115234375, 723.0587768554688), (1060.1032409667969, 726.5917663574219)]","[(550.1100463867188, 607.7866821289062, 232.2808837890625, 146.62921142578125), (551.697265625, 606.443115234375, 231.8076171875, 146.96051025390625), (549.9450073242188, 603.91357421875, 232.95709228515625, 147.51812744140625), (549.8768920898438, 602.7469482421875, 233.293701171875, 147.8516845703125), (549.8768920898438, 602.7469482421875, 233.293701171875, 147.8516845703125), (551.4141235351562, 602.4210205078125, 232.74810791015625, 147.72723388671875), (550.7160034179688, 604.506103515625, 233.09228515625, 148.27862548828125), (551.0634155273438, 604.4835815429688, 233.07586669921875, 148.2579345703125), (550.6170654296875, 603.284912109375, 233.107177734375, 148.17071533203125), (549.7536010742188, 606.9058837890625, 233.76861572265625, 148.94256591796875)]","[(927.5878295898438, 575.8487548828125, 264.89166259765625, 293.69415283203125), (928.4638671875, 574.9373168945312, 264.589599609375, 294.0682373046875), (927.218505859375, 573.4605712890625, 265.9874267578125, 294.60186767578125), (927.39306640625, 572.8495483398438, 265.7757568359375, 294.78802490234375), (927.39306640625, 572.8495483398438, 265.7757568359375, 294.78802490234375), (928.43701171875, 572.9588012695312, 265.2996826171875, 294.42547607421875), (927.76904296875, 575.294921875, 265.5059814453125, 295.42547607421875), (927.6500244140625, 575.8869018554688, 266.07421875, 295.11260986328125), (926.71240234375, 575.738525390625, 267.038818359375, 294.6405029296875), (926.6553344726562, 578.3080444335938, 266.89581298828125, 296.56744384765625)]",identify wound,P05_01/frame_000086
frame_000087,"[(666.3677062988281, 682.5016479492188), (665.9434509277344, 680.046630859375), (666.0907287597656, 680.1334838867188), (666.0907287597656, 680.1334838867188), (666.7017517089844, 680.587158203125), (667.5615539550781, 680.7900695800781), (667.0475463867188, 681.6668090820312), (666.9133605957031, 682.4537048339844), (666.7733459472656, 682.48583984375), (666.7733459472656, 682.48583984375)]","[(1058.5704040527344, 723.6190795898438), (1058.4017028808594, 722.0895385742188), (1058.8285522460938, 722.15380859375), (1058.8285522460938, 722.15380859375), (1059.1524963378906, 722.7864379882812), (1059.2889709472656, 724.1018371582031), (1058.8158874511719, 725.193115234375), (1058.7742614746094, 726.17236328125), (1058.5266418457031, 726.6996765136719), (1058.5266418457031, 726.6996765136719)]","[(550.319091796875, 609.281494140625, 232.09722900390625, 146.4403076171875), (549.5841064453125, 606.611572265625, 232.71868896484375, 146.8701171875), (549.4650268554688, 606.5733642578125, 233.25140380859375, 147.1202392578125), (549.4650268554688, 606.5733642578125, 233.25140380859375, 147.1202392578125), (550.1305541992188, 606.9832153320312, 233.14239501953125, 147.2078857421875), (551.342529296875, 607.13232421875, 232.43804931640625, 147.31549072265625), (550.6429443359375, 607.8527221679688, 232.8092041015625, 147.628173828125), (550.3818359375, 608.5693359375, 233.06304931640625, 147.76873779296875), (550.377685546875, 608.7229614257812, 232.79132080078125, 147.5257568359375), (550.377685546875, 608.7229614257812, 232.79132080078125, 147.5257568359375)]","[(923.8667602539062, 573.8573608398438, 269.40728759765625, 299.5234375), (923.4248657226562, 572.1665649414062, 269.95367431640625, 299.845947265625), (923.750732421875, 572.07958984375, 270.1556396484375, 300.1484375), (923.750732421875, 572.07958984375, 270.1556396484375, 300.1484375), (924.1753540039062, 572.68701171875, 269.95428466796875, 300.1988525390625), (924.3534545898438, 574.0590209960938, 269.87103271484375, 300.08563232421875), (923.6891479492188, 574.8750610351562, 270.25347900390625, 300.6361083984375), (923.3776245117188, 575.7577514648438, 270.79327392578125, 300.8292236328125), (922.9036254882812, 576.582763671875, 271.24603271484375, 300.23382568359375), (922.9036254882812, 576.582763671875, 271.24603271484375, 300.23382568359375)]",identify wound,P05_01/frame_000087
frame_000088,"[(640.6444091796875, 699.4547729492188), (640.7543334960938, 697.8823547363281), (640.7543334960938, 697.8823547363281), (640.8523864746094, 697.8652648925781), (640.4863586425781, 699.7110595703125), (640.7005615234375, 700.3430786132812), (640.3031921386719, 701.1642456054688), (640.8138122558594, 702.2222595214844), (640.8138122558594, 702.2222595214844), (641.4850769042969, 702.5488891601562)]","[(1052.4345092773438, 727.1548461914062), (1052.6075744628906, 726.4585266113281), (1052.6075744628906, 726.4585266113281), (1052.6618041992188, 726.6861572265625), (1052.5243835449219, 729.4393920898438), (1052.6113586425781, 730.0602722167969), (1052.3849182128906, 731.1847839355469), (1052.5991516113281, 732.2342224121094), (1052.5991516113281, 732.2342224121094), (1052.8114624023438, 732.9920959472656)]","[(515.1587524414062, 612.751220703125, 250.9713134765625, 173.4071044921875), (515.109130859375, 611.0719604492188, 251.2904052734375, 173.62078857421875), (515.109130859375, 611.0719604492188, 251.2904052734375, 173.62078857421875), (515.1158447265625, 611.056640625, 251.47308349609375, 173.61724853515625), (514.4293212890625, 612.4344482421875, 252.11407470703125, 174.55322265625), (514.642822265625, 613.2090454101562, 252.115478515625, 174.26806640625), (514.0067749023438, 613.7103271484375, 252.59283447265625, 174.9078369140625), (514.7057495117188, 614.8992919921875, 252.21612548828125, 174.64593505859375), (514.7057495117188, 614.8992919921875, 252.21612548828125, 174.64593505859375), (515.6763916015625, 615.3985595703125, 251.61737060546875, 174.3006591796875)]","[(947.8885498046875, 608.8875122070312, 209.0919189453125, 236.53466796875), (947.9584350585938, 608.2210693359375, 209.29827880859375, 236.47491455078125), (947.9584350585938, 608.2210693359375, 209.29827880859375, 236.47491455078125), (947.946044921875, 608.4970703125, 209.4315185546875, 236.378173828125), (947.6567993164062, 610.7356567382812, 209.73516845703125, 237.407470703125), (947.5775756835938, 611.5905151367188, 210.06756591796875, 236.93951416015625), (947.3091430664062, 612.3094482421875, 210.15155029296875, 237.75067138671875), (947.5733032226562, 613.5133666992188, 210.05169677734375, 237.44171142578125), (947.5733032226562, 613.5133666992188, 210.05169677734375, 237.44171142578125), (947.8665771484375, 614.5486450195312, 209.8897705078125, 236.88690185546875)]",identify wound,P05_01/frame_000088
frame_000089,"[(638.6298217773438, 702.5675659179688), (638.6298217773438, 702.5675659179688), (638.8209228515625, 702.5047302246094), (638.7382507324219, 704.4042053222656), (638.4648132324219, 705.252685546875), (638.7219543457031, 705.4960632324219), (640.1576843261719, 706.8302612304688), (640.1576843261719, 706.8302612304688), (639.7925720214844, 708.2342834472656), (638.8946838378906, 707.7231140136719)]","[(1051.6110229492188, 728.458740234375), (1051.6110229492188, 728.458740234375), (1051.663818359375, 728.6798706054688), (1051.5159606933594, 731.2146911621094), (1051.3699645996094, 732.5088195800781), (1051.496337890625, 732.9368896484375), (1052.3372497558594, 734.1129455566406), (1052.3372497558594, 734.1129455566406), (1052.1556091308594, 735.6097412109375), (1051.6093444824219, 736.0184936523438)]","[(513.0498657226562, 615.9391479492188, 251.159912109375, 173.2568359375), (513.0498657226562, 615.9391479492188, 251.159912109375, 173.2568359375), (513.1738891601562, 615.7993774414062, 251.2940673828125, 173.41070556640625), (512.9642944335938, 617.5577392578125, 251.54791259765625, 173.69293212890625), (512.5087890625, 618.1172485351562, 251.91204833984375, 174.2708740234375), (512.8062744140625, 618.3575439453125, 251.83135986328125, 174.27703857421875), (514.6382446289062, 619.8369140625, 251.03887939453125, 173.9866943359375), (514.6382446289062, 619.8369140625, 251.03887939453125, 173.9866943359375), (514.0476684570312, 621.135498046875, 251.48980712890625, 174.19757080078125), (512.8362426757812, 620.4290161132812, 252.11688232421875, 174.58819580078125)]","[(947.0933837890625, 610.3665771484375, 209.0352783203125, 236.184326171875), (947.0933837890625, 610.3665771484375, 209.0352783203125, 236.184326171875), (947.13720703125, 610.5253295898438, 209.05322265625, 236.30908203125), (946.7240600585938, 612.9442138671875, 209.58380126953125, 236.54095458984375), (946.4985961914062, 613.9105834960938, 209.74273681640625, 237.19647216796875), (946.6400146484375, 614.3640747070312, 209.712646484375, 237.1456298828125), (947.7843627929688, 615.7142333984375, 209.10577392578125, 236.79742431640625), (947.7843627929688, 615.7142333984375, 209.10577392578125, 236.79742431640625), (947.6483764648438, 617.1423950195312, 209.01446533203125, 236.9346923828125), (946.6703491210938, 617.4317626953125, 209.87799072265625, 237.1734619140625)]",identify wound,P05_01/frame_000089
frame_000090,"[(638.0, 712.0), (638.2854919433594, 711.7371826171875), (638.22216796875, 714.0718078613281), (638.0181121826172, 714.5108032226562), (638.1705627441406, 714.8474731445312), (639.5905914306641, 715.8472900390625), (639.5905914306641, 715.8472900390625), (638.1316986083984, 717.5291748046875), (638.2102966308594, 717.59912109375), (637.7073669433594, 717.7665100097656)]","[(1050.5, 732.0), (1050.5557250976562, 732.2165222167969), (1050.4473571777344, 734.7987670898438), (1050.3948059082031, 735.8006591796875), (1050.5387878417969, 736.3544921875), (1051.2919921875, 737.5031433105469), (1051.2919921875, 737.5031433105469), (1050.4307861328125, 739.3285217285156), (1050.5765380859375, 739.6688842773438), (1050.3102416992188, 740.0137634277344)]","[(510.0, 624.0, 256.0, 176.0), (510.341064453125, 623.7066650390625, 255.88885498046875, 176.06103515625), (510.08453369140625, 625.802490234375, 256.2752685546875, 176.53863525390625), (509.7124938964844, 626.0322875976562, 256.6112365722656, 176.95703125), (509.8021240234375, 626.3308715820312, 256.73687744140625, 177.033203125), (511.6729431152344, 627.4389038085938, 255.83529663085938, 176.8167724609375), (511.6729431152344, 627.4389038085938, 255.83529663085938, 176.8167724609375), (509.8247985839844, 628.958984375, 256.6138000488281, 177.140380859375), (509.661376953125, 628.9380493164062, 257.09783935546875, 177.3221435546875), (508.956298828125, 628.9963989257812, 257.50213623046875, 177.54022216796875)]","[(946.0, 614.0, 209.0, 236.0), (946.023681640625, 614.2263793945312, 209.0640869140625, 235.98028564453125), (945.8937377929688, 616.55419921875, 209.10723876953125, 236.4891357421875), (945.6829223632812, 617.3511962890625, 209.42376708984375, 236.89892578125), (945.7656860351562, 617.9080200195312, 209.54620361328125, 236.8929443359375), (946.85302734375, 619.207275390625, 208.8779296875, 236.59173583984375), (946.85302734375, 619.207275390625, 208.8779296875, 236.59173583984375), (945.628662109375, 620.7903442382812, 209.604248046875, 237.07635498046875), (945.7364501953125, 621.1607666015625, 209.68017578125, 237.0162353515625), (945.145263671875, 621.40478515625, 210.3299560546875, 237.21795654296875)]",identify wound,P05_01/frame_000090
frame_000091,"[(634.2846374511719, 719.7208862304688), (634.2059326171875, 722.0699768066406), (633.9893035888672, 722.5074462890625), (634.1370239257812, 722.8388366699219), (635.5831298828125, 723.8214111328125), (635.5831298828125, 723.8214111328125), (634.0987701416016, 725.5147094726562), (634.1633758544922, 725.5821838378906), (633.6475677490234, 725.7524108886719), (633.1850280761719, 725.0032043457031)]","[(1049.5544738769531, 734.7120666503906), (1049.4469604492188, 737.2970275878906), (1049.3921813964844, 738.2982482910156), (1049.5346984863281, 738.8505554199219), (1050.2920837402344, 739.9951171875), (1050.2920837402344, 739.9951171875), (1049.4263610839844, 741.8231811523438), (1049.5717468261719, 742.1614990234375), (1049.2982177734375, 742.5084838867188), (1048.8678894042969, 742.2365112304688)]","[(506.34088134765625, 631.6900024414062, 255.88751220703125, 176.061767578125), (506.06396484375, 633.7968139648438, 256.283935546875, 176.54632568359375), (505.6778869628906, 634.0233154296875, 256.6228332519531, 176.96826171875), (505.7628173828125, 634.3171997070312, 256.7484130859375, 177.04327392578125), (507.66278076171875, 635.4099731445312, 255.8406982421875, 176.8228759765625), (507.66278076171875, 635.4099731445312, 255.8406982421875, 176.8228759765625), (505.7862854003906, 636.9375610351562, 256.6249694824219, 177.154296875), (505.6056823730469, 636.91455078125, 257.1153869628906, 177.33526611328125), (504.8908386230469, 636.9791259765625, 257.5134582519531, 177.54656982421875), (504.33111572265625, 636.124755859375, 257.70782470703125, 177.75689697265625)]","[(947.0232543945312, 619.2213745117188, 205.06243896484375, 230.98138427734375), (946.8934326171875, 621.5556640625, 205.1070556640625, 231.48272705078125), (946.6832885742188, 622.3553466796875, 205.41778564453125, 231.88580322265625), (946.7659301757812, 622.91064453125, 205.53753662109375, 231.87982177734375), (947.8515014648438, 624.2034301757812, 204.88116455078125, 231.5833740234375), (947.8515014648438, 624.2034301757812, 204.88116455078125, 231.5833740234375), (946.6290893554688, 625.792724609375, 205.59454345703125, 232.0609130859375), (946.7367553710938, 626.1602172851562, 205.66998291015625, 232.0025634765625), (946.1458740234375, 626.4097290039062, 206.3046875, 232.197509765625), (945.5385131835938, 626.0218505859375, 206.65875244140625, 232.4293212890625)]",identify wound,P05_01/frame_000091
frame_000092,"[(632.5113830566406, 732.773681640625), (632.3804931640625, 733.2554321289062), (632.3087158203125, 733.5782470703125), (632.4123077392578, 734.967041015625), (632.4123077392578, 734.967041015625), (632.0803985595703, 736.5672607421875), (632.6491546630859, 735.4878845214844), (632.3590087890625, 736.5470275878906), (633.2251129150391, 736.82373046875), (633.2141876220703, 736.1536560058594)]","[(1051.39892578125, 734.7743225097656), (1051.3055725097656, 735.6830139160156), (1051.1542358398438, 736.330810546875), (1051.5615844726562, 737.6215515136719), (1051.5615844726562, 737.6215515136719), (1051.4263000488281, 739.19580078125), (1051.1356201171875, 739.3190612792969), (1051.3243713378906, 739.9460754394531), (1051.6618041992188, 740.4776000976562), (1051.8529663085938, 740.4282531738281)]","[(501.92431640625, 642.60302734375, 261.17413330078125, 180.34130859375), (501.650146484375, 642.9183349609375, 261.460693359375, 180.6741943359375), (501.59710693359375, 643.100830078125, 261.4232177734375, 180.954833984375), (501.4263610839844, 644.5204467773438, 261.9718933105469, 180.8931884765625), (501.4263610839844, 644.5204467773438, 261.9718933105469, 180.8931884765625), (501.0108947753906, 646.1069946289062, 262.1390075683594, 180.9205322265625), (502.0790710449219, 645.1023559570312, 261.1401672363281, 180.77105712890625), (501.354248046875, 645.875, 262.009521484375, 181.34405517578125), (502.5241394042969, 646.1512451171875, 261.4019470214844, 181.344970703125), (502.2197570800781, 645.2160034179688, 261.9888610839844, 181.87530517578125)]","[(944.817626953125, 614.1234130859375, 213.16259765625, 241.30181884765625), (944.6143188476562, 614.8895263671875, 213.38250732421875, 241.58697509765625), (944.3416748046875, 615.3148803710938, 213.6251220703125, 242.0318603515625), (944.797119140625, 616.7596435546875, 213.5289306640625, 241.72381591796875), (944.797119140625, 616.7596435546875, 213.5289306640625, 241.72381591796875), (944.5156860351562, 618.2999267578125, 213.82122802734375, 241.791748046875), (944.045654296875, 618.5282592773438, 214.179931640625, 241.58160400390625), (944.2903442382812, 618.8719482421875, 214.06805419921875, 242.14825439453125), (944.654296875, 619.3953247070312, 214.0150146484375, 242.16455078125), (944.94970703125, 619.2274780273438, 213.8065185546875, 242.40155029296875)]",identify wound,P05_01/frame_000092
frame_000093,"[(628.8999938964844, 738.9448547363281), (628.4437713623047, 739.2231750488281), (628.5002746582031, 740.2287902832031), (628.5002746582031, 740.2287902832031), (628.6825714111328, 741.5791931152344), (628.3889312744141, 742.0873718261719), (628.9620971679688, 741.5108032226562), (628.5628509521484, 741.3529052734375), (629.6820220947266, 741.7447814941406), (629.6820220947266, 741.7447814941406)]","[(1057.3019714355469, 732.3547668457031), (1057.6637878417969, 733.2516784667969), (1057.5258483886719, 734.2887878417969), (1057.5258483886719, 734.2887878417969), (1057.622802734375, 735.808837890625), (1057.4806823730469, 736.7234497070312), (1057.349609375, 736.5384521484375), (1057.6008605957031, 736.7766723632812), (1057.9650268554688, 737.482177734375), (1057.9650268554688, 737.482177734375)]","[(498.61798095703125, 648.782958984375, 260.56402587890625, 180.32379150390625), (497.7314147949219, 648.8287963867188, 261.4247131347656, 180.78875732421875), (497.80780029296875, 649.981201171875, 261.38494873046875, 180.49517822265625), (497.80780029296875, 649.981201171875, 261.38494873046875, 180.49517822265625), (498.0239562988281, 651.34228515625, 261.3172302246094, 180.47381591796875), (497.6302185058594, 651.5777587890625, 261.5174255371094, 181.01922607421875), (498.5654296875, 651.1380004882812, 260.7933349609375, 180.74560546875), (497.6408996582031, 650.6944580078125, 261.8439025878906, 181.31689453125), (499.0621643066406, 651.0448608398438, 261.2397155761719, 181.39984130859375), (499.0621643066406, 651.0448608398438, 261.2397155761719, 181.39984130859375)]","[(954.8839721679688, 616.6005859375, 204.83599853515625, 231.50836181640625), (955.1250610351562, 617.3714599609375, 205.07745361328125, 231.76043701171875), (954.9089965820312, 618.5689697265625, 205.23370361328125, 231.43963623046875), (954.9089965820312, 618.5689697265625, 205.23370361328125, 231.43963623046875), (955.0064697265625, 620.1198120117188, 205.232666015625, 231.3780517578125), (954.7930297851562, 620.7374267578125, 205.37530517578125, 231.9720458984375), (954.5574951171875, 620.7018432617188, 205.584228515625, 231.6732177734375), (954.7161254882812, 620.7677612304688, 205.76947021484375, 232.017822265625), (955.19189453125, 621.4495849609375, 205.5462646484375, 232.065185546875), (955.19189453125, 621.4495849609375, 205.5462646484375, 232.065185546875)]",identify wound,P05_01/frame_000093
frame_000094,"[(624.5235443115234, 744.2223205566406), (624.7686462402344, 746.1681823730469), (624.7686462402344, 746.1681823730469), (624.5635223388672, 747.0910949707031), (624.3245544433594, 747.1491394042969), (623.9540710449219, 747.625732421875), (624.4122161865234, 747.2893981933594), (624.5961151123047, 747.0352172851562), (624.5961151123047, 747.0352172851562), (625.2732849121094, 748.512451171875)]","[(1061.6063232421875, 721.9159851074219), (1061.6114807128906, 723.480224609375), (1061.6114807128906, 723.480224609375), (1061.7867126464844, 724.9221496582031), (1061.5894165039062, 725.4870300292969), (1061.3955078125, 725.9174194335938), (1061.4567565917969, 725.9585571289062), (1061.4721374511719, 726.4852905273438), (1061.4721374511719, 726.4852905273438), (1061.82080078125, 728.2916564941406)]","[(493.9526672363281, 654.1080322265625, 261.1417541503906, 180.22857666015625), (494.29156494140625, 655.9288940429688, 260.95416259765625, 180.47857666015625), (494.29156494140625, 655.9288940429688, 260.95416259765625, 180.47857666015625), (493.9016418457031, 656.9529418945312, 261.3237609863281, 180.27630615234375), (493.489501953125, 656.9053344726562, 261.67010498046875, 180.48760986328125), (492.98126220703125, 657.21728515625, 261.94561767578125, 180.81689453125), (493.5838317871094, 656.776123046875, 261.6567687988281, 181.02655029296875), (493.7685852050781, 656.374755859375, 261.6550598144531, 181.3209228515625), (493.7685852050781, 656.374755859375, 261.6550598144531, 181.3209228515625), (494.5426025390625, 657.801025390625, 261.46136474609375, 181.4228515625)]","[(961.0697021484375, 608.3353881835938, 201.0732421875, 227.16119384765625), (961.0479125976562, 609.7106323242188, 201.12713623046875, 227.5391845703125), (961.0479125976562, 609.7106323242188, 201.12713623046875, 227.5391845703125), (961.2337036132812, 611.355712890625, 201.10601806640625, 227.13287353515625), (960.9007568359375, 611.8463134765625, 201.3773193359375, 227.28143310546875), (960.5245361328125, 612.0646362304688, 201.741943359375, 227.70556640625), (960.7219848632812, 612.0296020507812, 201.46954345703125, 227.85791015625), (960.6132202148438, 612.4686279296875, 201.71783447265625, 228.0333251953125), (960.6132202148438, 612.4686279296875, 201.71783447265625, 228.0333251953125), (961.1021728515625, 614.2867431640625, 201.437255859375, 228.00982666015625)]",identify wound,P05_01/frame_000094
frame_000095,"[(621.7134704589844, 751.9391479492188), (621.7134704589844, 751.9391479492188), (621.8826446533203, 753.6278076171875), (622.5623779296875, 753.5989074707031), (621.3667602539062, 753.4184875488281), (621.3973388671875, 753.36474609375), (621.2319946289062, 752.5574035644531), (621.2319946289062, 752.5574035644531), (620.8459777832031, 753.8411254882812), (620.9485931396484, 754.9551696777344)]","[(1073.5761413574219, 711.4425354003906), (1073.5761413574219, 711.4425354003906), (1073.560791015625, 712.9378356933594), (1073.4405212402344, 713.4535522460938), (1073.54150390625, 713.7632446289062), (1073.6195983886719, 714.1943359375), (1073.4835815429688, 714.2801818847656), (1073.4835815429688, 714.2801818847656), (1073.3030700683594, 715.9862670898438), (1073.06201171875, 717.0282287597656)]","[(491.22113037109375, 661.6494750976562, 260.98468017578125, 180.579345703125), (491.22113037109375, 661.6494750976562, 260.98468017578125, 180.579345703125), (491.4186706542969, 663.1983642578125, 260.9279479980469, 180.85888671875), (492.3367919921875, 663.4177856445312, 260.451171875, 180.36224365234375), (490.6219482421875, 663.126708984375, 261.4896240234375, 180.58355712890625), (490.52960205078125, 662.8531494140625, 261.7354736328125, 181.023193359375), (490.248779296875, 661.9873046875, 261.9664306640625, 181.14019775390625), (490.248779296875, 661.9873046875, 261.9664306640625, 181.14019775390625), (489.718017578125, 663.26416015625, 262.25592041015625, 181.1539306640625), (489.9233093261719, 664.263916015625, 262.0505676269531, 181.38250732421875)]","[(977.0138549804688, 602.1576538085938, 193.12457275390625, 218.56976318359375), (977.0138549804688, 602.1576538085938, 193.12457275390625, 218.56976318359375), (976.965576171875, 603.5015258789062, 193.1904296875, 218.87261962890625), (976.9099731445312, 604.1483764648438, 193.06109619140625, 218.6103515625), (976.91552734375, 604.5176391601562, 193.251953125, 218.4912109375), (976.9945678710938, 604.789794921875, 193.25006103515625, 218.80908203125), (976.5714111328125, 604.8823852539062, 193.8243408203125, 218.79559326171875), (976.5714111328125, 604.8823852539062, 193.8243408203125, 218.79559326171875), (976.1145629882812, 606.594970703125, 194.37701416015625, 218.7825927734375), (976.1068115234375, 607.5404663085938, 193.910400390625, 218.97552490234375)]",identify wound,P05_01/frame_000095
