frame,left_hand,right_hand,left_bbox,right_bbox,text,video_id
frame_000376,"[(801.5729064941406, 522.2083129882812), (803.262451171875, 523.7339477539062), (803.262451171875, 523.7339477539062), (803.4886474609375, 524.7516784667969), (804.8359680175781, 526.380859375), (803.6104431152344, 526.5494384765625), (803.8388366699219, 527.3820648193359), (802.8957824707031, 527.4255828857422), (802.8957824707031, 527.4255828857422), (801.6923828125, 528.2751617431641)]","[(1099.1358337402344, 524.2547454833984), (1100.6872863769531, 526.2724151611328), (1100.6872863769531, 526.2724151611328), (1101.1358947753906, 527.9525299072266), (1102.3184204101562, 529.9315490722656), (1101.7156066894531, 530.2950592041016), (1102.1891479492188, 531.7208099365234), (1101.5741882324219, 532.2951202392578), (1101.5741882324219, 532.2951202392578), (1101.0664367675781, 532.7255859375)]","[(673.0185546875, 351.44140625, 257.10870361328125, 341.5338134765625), (674.740478515625, 352.93585205078125, 257.0439453125, 341.59619140625), (674.740478515625, 352.93585205078125, 257.0439453125, 341.59619140625), (674.2976684570312, 353.78363037109375, 258.3819580078125, 341.93609619140625), (675.5888671875, 354.80987548828125, 258.49420166015625, 343.1419677734375), (673.7427978515625, 354.99951171875, 259.73529052734375, 343.099853515625), (673.7606811523438, 355.7908630371094, 260.15631103515625, 343.1824035644531), (672.3316650390625, 355.5317077636719, 261.12823486328125, 343.7877502441406), (672.3316650390625, 355.5317077636719, 261.12823486328125, 343.7877502441406), (670.31640625, 355.3909606933594, 262.751953125, 345.7684020996094)]","[(931.3963012695312, 361.5450744628906, 335.47906494140625, 325.4193420410156), (932.9929809570312, 363.4803161621094, 335.38861083984375, 325.5841979980469), (932.9929809570312, 363.4803161621094, 335.38861083984375, 325.5841979980469), (932.6409301757812, 364.8503723144531, 336.98992919921875, 326.2043151855469), (934.3912353515625, 366.41546630859375, 335.8543701171875, 327.03216552734375), (932.4668579101562, 366.5633239746094, 338.49749755859375, 327.4634704589844), (932.8795166015625, 367.9554138183594, 338.6192626953125, 327.5307922363281), (931.6846313476562, 368.1448669433594, 339.77911376953125, 328.3005065917969), (931.6846313476562, 368.1448669433594, 339.77911376953125, 328.3005065917969), (930.4822387695312, 367.796630859375, 341.16839599609375, 329.85791015625)]","identify wound, identify wound, take tourniquet, position tourniquet",P05_05/frame_000376
frame_000377,"[(805.7740783691406, 528.1025238037109), (805.7740783691406, 528.1025238037109), (806.28955078125, 529.2723999023438), (806.5198974609375, 530.3542175292969), (806.7875671386719, 531.517578125), (806.3221130371094, 532.1703796386719), (805.2868957519531, 533.7178039550781), (805.2868957519531, 533.7178039550781), (805.0237426757812, 532.1162261962891), (803.9805297851562, 532.4534912109375)]","[(1098.8896179199219, 528.4421691894531), (1098.8896179199219, 528.4421691894531), (1099.5362854003906, 530.1569213867188), (1099.853759765625, 531.5998229980469), (1100.3971252441406, 532.7236633300781), (1100.116455078125, 533.7199554443359), (1099.2528686523438, 536.7398376464844), (1099.2528686523438, 536.7398376464844), (1099.7636413574219, 534.9084014892578), (1099.523193359375, 535.2079925537109)]","[(677.2869873046875, 357.4833679199219, 256.97418212890625, 341.2383117675781), (677.2869873046875, 357.4833679199219, 256.97418212890625, 341.2383117675781), (677.2301025390625, 358.384765625, 258.118896484375, 341.7752685546875), (677.029296875, 359.05670166015625, 258.981201171875, 342.59503173828125), (677.3191528320312, 360.01727294921875, 258.93682861328125, 343.0006103515625), (676.49658203125, 360.335205078125, 259.65106201171875, 343.67034912109375), (674.9766235351562, 361.1431884765625, 260.62054443359375, 345.14923095703125), (674.9766235351562, 361.1431884765625, 260.62054443359375, 345.14923095703125), (674.3672485351562, 359.8686218261719, 261.31298828125, 344.4952087402344), (672.8704833984375, 359.8482666015625, 262.2200927734375, 345.21044921875)]","[(927.4247436523438, 362.78277587890625, 342.92974853515625, 331.31878662109375), (927.4247436523438, 362.78277587890625, 342.92974853515625, 331.31878662109375), (927.6596069335938, 364.19293212890625, 343.75335693359375, 331.927978515625), (927.6806640625, 365.2177734375, 344.34619140625, 332.76409912109375), (927.7493286132812, 366.04833984375, 345.29559326171875, 333.35064697265625), (927.5673828125, 366.8163146972656, 345.09814453125, 333.8072814941406), (925.855224609375, 368.826171875, 346.7952880859375, 335.82733154296875), (925.855224609375, 368.826171875, 346.7952880859375, 335.82733154296875), (925.7627563476562, 367.3413391113281, 348.00177001953125, 335.1341247558594), (925.0274658203125, 367.3983459472656, 348.991455078125, 335.6192932128906)]","identify wound, identify wound, take tourniquet, position tourniquet",P05_05/frame_000377
frame_000378,"[(808.5, 530.0), (808.9097900390625, 531.1788330078125), (809.2944030761719, 532.4922790527344), (809.4120788574219, 533.3147583007812), (808.893798828125, 533.7852478027344), (807.770263671875, 534.3339385986328), (807.770263671875, 534.3339385986328), (806.8030395507812, 534.2013702392578), (805.4745178222656, 534.4578704833984), (803.2099914550781, 534.750244140625)]","[(1098.0, 530.5), (1098.5286254882812, 532.2662811279297), (1099.0927124023438, 533.9182281494141), (1099.7083740234375, 535.1408538818359), (1099.1637573242188, 535.80322265625), (1098.3086547851562, 536.3869781494141), (1098.3086547851562, 536.3869781494141), (1097.2839965820312, 536.1994323730469), (1097.23828125, 537.0400848388672), (1095.2742004394531, 536.1539916992188)]","[(678.0, 356.0, 261.0, 348.0), (677.7884521484375, 356.8499755859375, 262.24267578125, 348.65771484375), (677.7211303710938, 357.83953857421875, 263.14654541015625, 349.30548095703125), (677.4412231445312, 358.47955322265625, 263.94171142578125, 349.67041015625), (676.9598999023438, 358.845703125, 263.8677978515625, 349.87908935546875), (675.2888793945312, 358.6513366699219, 264.9627685546875, 351.3652038574219), (675.2888793945312, 358.6513366699219, 264.9627685546875, 351.3652038574219), (673.94873046875, 358.2157287597656, 265.7086181640625, 351.9712829589844), (672.1386108398438, 358.3801574707031, 266.67181396484375, 352.1554260253906), (670.1748657226562, 358.500732421875, 266.07025146484375, 352.4990234375)]","[(927.0, 365.0, 342.0, 331.0), (927.0191650390625, 366.3822326660156, 343.0189208984375, 331.7680969238281), (927.0982666015625, 367.6741638183594, 343.9888916015625, 332.4881286621094), (927.262939453125, 368.7049865722656, 344.890869140625, 332.8717346191406), (926.7269287109375, 369.21807861328125, 344.8736572265625, 333.1702880859375), (925.5831298828125, 369.1676330566406, 345.4510498046875, 334.4386901855469), (925.5831298828125, 369.1676330566406, 345.4510498046875, 334.4386901855469), (924.699951171875, 368.91888427734375, 345.1680908203125, 334.56109619140625), (923.097900390625, 369.3404846191406, 348.28076171875, 335.3992004394531), (921.7083129882812, 368.568115234375, 347.13177490234375, 335.1717529296875)]","identify wound, identify wound, take tourniquet, position tourniquet",P05_05/frame_000378
frame_000379,"[(813.3939819335938, 536.6910400390625), (813.7702941894531, 538.0143127441406), (813.8934020996094, 538.8402709960938), (813.3746337890625, 539.3147430419922), (812.2433471679688, 539.8890228271484), (812.2433471679688, 539.8890228271484), (811.2711486816406, 539.7644195556641), (809.9615173339844, 540.0169982910156), (807.716796875, 540.3162689208984), (805.5979614257812, 540.7428131103516)]","[(1097.5228576660156, 532.7657928466797), (1098.0864868164062, 534.4155426025391), (1098.7013854980469, 535.6310424804688), (1098.1575927734375, 536.2939605712891), (1097.29052734375, 536.8817291259766), (1097.29052734375, 536.8817291259766), (1096.2506408691406, 536.6884613037109), (1096.2329711914062, 537.5181274414062), (1094.2567749023438, 536.6416625976562), (1092.265625, 535.9469604492188)]","[(679.7609252929688, 358.854248046875, 267.26611328125, 355.673583984375), (679.6763305664062, 359.84857177734375, 268.18792724609375, 356.33148193359375), (679.3951416015625, 360.4930419921875, 268.99652099609375, 356.6944580078125), (678.91357421875, 360.8604431152344, 268.922119140625, 356.9085998535156), (677.2261352539062, 360.6737365722656, 270.034423828125, 358.4305725097656), (677.2261352539062, 360.6737365722656, 270.034423828125, 358.4305725097656), (675.8793334960938, 360.2428894042969, 270.78363037109375, 359.0430603027344), (674.0720825195312, 360.4129638671875, 271.77886962890625, 359.20806884765625), (672.1368408203125, 360.5320129394531, 271.159912109375, 359.5685119628906), (670.7985229492188, 360.9995422363281, 269.598876953125, 359.4865417480469)]","[(918.9927368164062, 360.3658142089844, 357.06024169921875, 344.7999572753906), (919.0523681640625, 361.6412048339844, 358.0682373046875, 345.5486755371094), (919.1981811523438, 362.65716552734375, 359.00640869140625, 345.94775390625), (918.6634521484375, 363.1647644042969, 358.98828125, 346.2583923339844), (917.494873046875, 363.0927429199219, 359.59130859375, 347.5779724121094), (917.494873046875, 363.0927429199219, 359.59130859375, 347.5779724121094), (916.6001586914062, 362.8351135253906, 359.30096435546875, 347.7066955566406), (914.9678955078125, 363.2308349609375, 362.5301513671875, 348.5745849609375), (913.5869140625, 362.472900390625, 361.3397216796875, 348.3375244140625), (912.50830078125, 362.0015869140625, 359.5146484375, 347.8907470703125)]","identify wound, identify wound, take tourniquet, position tourniquet",P05_05/frame_000379
frame_000380,"[(818.2302551269531, 539.7908782958984), (818.4231872558594, 540.7632751464844), (817.7005004882812, 541.402099609375), (816.8960266113281, 541.4713287353516), (816.8960266113281, 541.4713287353516), (816.0848999023438, 541.4862976074219), (814.0760803222656, 541.9672698974609), (812.130859375, 542.5615539550781), (810.119384765625, 543.514892578125), (808.1656494140625, 543.6958618164062)]","[(1100.9081420898438, 531.5922241210938), (1101.5790100097656, 532.7982025146484), (1101.0212707519531, 533.6146087646484), (1100.5579833984375, 534.2884368896484), (1100.5579833984375, 534.2884368896484), (1100.0443115234375, 534.5502624511719), (1098.3603210449219, 534.4108581542969), (1096.8106689453125, 533.9180755615234), (1094.2687072753906, 533.0472869873047), (1093.5811462402344, 532.7899169921875)]","[(684.807373046875, 361.8765563964844, 266.84576416015625, 355.8286437988281), (684.5358276367188, 362.66009521484375, 267.77471923828125, 356.20635986328125), (683.5274658203125, 363.09564208984375, 268.3460693359375, 356.6129150390625), (682.2610473632812, 362.8965148925781, 269.26995849609375, 357.1496276855469), (682.2610473632812, 362.8965148925781, 269.26995849609375, 357.1496276855469), (681.2218627929688, 362.39483642578125, 269.72607421875, 358.18292236328125), (679.0023803710938, 362.1367492675781, 270.14739990234375, 359.6610412597656), (677.3292236328125, 362.70135498046875, 269.603271484375, 359.72039794921875), (675.087158203125, 361.851318359375, 270.064453125, 363.3271484375), (672.60693359375, 362.5921630859375, 271.117431640625, 362.2073974609375)]","[(926.0361328125, 362.1708984375, 349.7440185546875, 338.8426513671875), (926.0895385742188, 363.1549377441406, 350.97894287109375, 339.2865295410156), (925.4098510742188, 363.8008117675781, 351.22283935546875, 339.6275939941406), (924.361572265625, 364.0997619628906, 352.392822265625, 340.3773498535156), (924.361572265625, 364.0997619628906, 352.392822265625, 340.3773498535156), (923.60205078125, 363.87066650390625, 352.884521484375, 341.35919189453125), (922.0100708007812, 363.23406982421875, 352.70050048828125, 342.35357666015625), (920.677978515625, 362.8804016113281, 352.265380859375, 342.0753479003906), (917.9563598632812, 360.4029235839844, 352.62469482421875, 345.2887268066406), (916.7753295898438, 360.16357421875, 353.61163330078125, 345.252685546875)]","identify wound, identify wound, take tourniquet, position tourniquet",P05_05/frame_000380
frame_000381,"[(817.2479248046875, 541.3537139892578), (817.3793029785156, 542.4449157714844), (816.11083984375, 542.5179595947266), (816.11083984375, 542.5179595947266), (814.8232727050781, 542.6428680419922), (813.6031188964844, 542.7488098144531), (812.3193359375, 542.5515747070312), (809.8802490234375, 542.9373626708984), (806.6510009765625, 543.456298828125), (806.6510009765625, 543.456298828125)]","[(1106.498046875, 532.4829864501953), (1106.600830078125, 533.6546478271484), (1105.9185180664062, 534.1645812988281), (1105.9185180664062, 534.1645812988281), (1104.8802185058594, 534.3580627441406), (1104.476806640625, 534.4593963623047), (1103.7033996582031, 533.9720458984375), (1100.9856567382812, 532.9717559814453), (1098.3612976074219, 532.1045227050781), (1098.3612976074219, 532.1045227050781)]","[(678.429931640625, 356.5582580566406, 277.635986328125, 369.5909118652344), (678.32275390625, 357.1766357421875, 278.11309814453125, 370.53656005859375), (676.5794067382812, 357.0503234863281, 279.0628662109375, 370.9352722167969), (676.5794067382812, 357.0503234863281, 279.0628662109375, 370.9352722167969), (674.8381958007812, 356.3935241699219, 279.97015380859375, 372.4986877441406), (673.4096069335938, 356.46636962890625, 280.38702392578125, 372.56488037109375), (672.6019287109375, 356.84521484375, 279.434814453125, 371.4127197265625), (669.229248046875, 356.6263732910156, 281.302001953125, 372.6219787597656), (665.4119262695312, 356.121826171875, 282.4781494140625, 374.6689453125), (665.4119262695312, 356.121826171875, 282.4781494140625, 374.6689453125)]","[(938.7568359375, 369.7287902832031, 335.482421875, 325.5083923339844), (938.836669921875, 370.7563781738281, 335.5283203125, 325.7965393066406), (937.5556640625, 370.78765869140625, 336.7257080078125, 326.75384521484375), (937.5556640625, 370.78765869140625, 336.7257080078125, 326.75384521484375), (936.5193481445312, 370.4224853515625, 336.72174072265625, 327.87115478515625), (935.053466796875, 370.3273620605469, 338.8466796875, 328.2640686035156), (934.7395629882812, 370.3475341796875, 337.92767333984375, 327.2490234375), (931.7647705078125, 368.7441711425781, 338.4417724609375, 328.4551696777344), (928.4790649414062, 366.693115234375, 339.76446533203125, 330.82281494140625), (928.4790649414062, 366.693115234375, 339.76446533203125, 330.82281494140625)]","identify wound, identify wound, take tourniquet, position tourniquet",P05_05/frame_000381
frame_000382,"[(821.2364501953125, 543.7378387451172), (820.0109252929688, 544.0811767578125), (820.0109252929688, 544.0811767578125), (819.1818542480469, 544.2766571044922), (817.6731872558594, 544.1882476806641), (815.7712707519531, 544.1660003662109), (814.2064208984375, 544.6644592285156), (810.9605712890625, 545.5748291015625), (810.9605712890625, 545.5748291015625), (808.3760070800781, 545.7938690185547)]","[(1114.01416015625, 535.9310607910156), (1113.0986633300781, 536.5164794921875), (1113.0986633300781, 536.5164794921875), (1112.7066955566406, 537.076904296875), (1111.3587646484375, 536.8369903564453), (1110.4474487304688, 536.2985382080078), (1108.6519775390625, 535.5751037597656), (1106.0503540039062, 534.7359619140625), (1106.0503540039062, 534.7359619140625), (1102.9342346191406, 533.4688873291016)]","[(690.448974609375, 369.5256042480469, 261.574951171875, 348.4244689941406), (688.677734375, 369.34637451171875, 262.6663818359375, 349.4696044921875), (688.677734375, 369.34637451171875, 262.6663818359375, 349.4696044921875), (687.4512939453125, 369.0734558105469, 263.46112060546875, 350.4064025878906), (686.2318725585938, 368.8570861816406, 262.88262939453125, 350.6623229980469), (684.1585083007812, 369.1839294433594, 263.22552490234375, 349.9641418457031), (681.5006103515625, 369.101318359375, 265.41162109375, 351.12628173828125), (677.8945922851562, 368.50048828125, 266.1319580078125, 354.148681640625), (677.8945922851562, 368.50048828125, 266.1319580078125, 354.148681640625), (674.4700317382812, 367.3592224121094, 267.81195068359375, 356.8692932128906)]","[(952.735107421875, 379.73291015625, 322.55810546875, 312.39630126953125), (951.4111938476562, 379.8433837890625, 323.37493896484375, 313.34619140625), (951.4111938476562, 379.8433837890625, 323.37493896484375, 313.34619140625), (950.6956176757812, 379.99798583984375, 324.02215576171875, 314.1578369140625), (949.2197265625, 379.5668640136719, 324.278076171875, 314.5402526855469), (947.8062744140625, 379.3794250488281, 325.2823486328125, 313.8382263183594), (945.925048828125, 378.0506591796875, 325.453857421875, 315.04888916015625), (942.791748046875, 375.65869140625, 326.5172119140625, 318.154541015625), (942.791748046875, 375.65869140625, 326.5172119140625, 318.154541015625), (938.7755737304688, 373.0143127441406, 328.31732177734375, 320.9091491699219)]","identify wound, identify wound, take tourniquet, position tourniquet",P05_05/frame_000382
frame_000383,"[(818.9302368164062, 541.1998596191406), (818.9302368164062, 541.1998596191406), (816.5473937988281, 540.9695434570312), (815.3963928222656, 540.9358520507812), (812.6558532714844, 541.3645782470703), (810.3822326660156, 541.1523590087891), (808.2254028320312, 542.1214294433594), (808.2254028320312, 542.1214294433594), (805.9136962890625, 542.5893096923828), (803.9320983886719, 542.0578308105469)]","[(1167.180908203125, 529.3163146972656), (1167.180908203125, 529.3163146972656), (1164.0111694335938, 529.1975250244141), (1163.381103515625, 529.2120971679688), (1161.2145385742188, 528.1752166748047), (1159.4280395507812, 526.9125823974609), (1157.3052673339844, 525.9701690673828), (1157.3052673339844, 525.9701690673828), (1155.355712890625, 525.1225891113281), (1152.4152221679688, 523.4542236328125)]","[(694.9476318359375, 396.3985595703125, 247.9652099609375, 289.60260009765625), (694.9476318359375, 396.3985595703125, 247.9652099609375, 289.60260009765625), (693.2099609375, 395.72125244140625, 246.67486572265625, 290.49658203125), (692.1515502929688, 395.57440185546875, 246.48968505859375, 290.722900390625), (689.0792846679688, 395.3476257324219, 247.15313720703125, 292.0339050292969), (686.51416015625, 395.2837829589844, 247.73614501953125, 291.7371520996094), (683.4928588867188, 395.07818603515625, 249.465087890625, 294.08648681640625), (683.4928588867188, 395.07818603515625, 249.465087890625, 294.08648681640625), (680.5521240234375, 394.7955627441406, 250.72314453125, 295.5874938964844), (677.9790649414062, 393.80743408203125, 251.90606689453125, 296.50079345703125)]","[(999.2061767578125, 357.98614501953125, 335.949462890625, 342.66033935546875), (999.2061767578125, 357.98614501953125, 335.949462890625, 342.66033935546875), (996.8675537109375, 357.2782287597656, 334.2872314453125, 343.8385925292969), (996.09765625, 357.1361083984375, 334.56689453125, 344.1519775390625), (994.23193359375, 355.5585021972656, 333.9652099609375, 345.2334289550781), (991.9542236328125, 354.1355895996094, 334.9476318359375, 345.5539855957031), (988.9397583007812, 351.7496643066406, 336.73101806640625, 348.4410095214844), (988.9397583007812, 351.7496643066406, 336.73101806640625, 348.4410095214844), (986.2860107421875, 350.0245361328125, 338.139404296875, 350.19610595703125), (982.41845703125, 347.73297119140625, 339.9935302734375, 351.4425048828125)]","identify wound, identify wound, take tourniquet, position tourniquet",P05_05/frame_000383
frame_000384,"[(821.5, 543.5), (821.1614685058594, 544.2521514892578), (818.8417358398438, 543.5725708007812), (816.4989318847656, 543.6599884033203), (814.5723571777344, 544.4781494140625), (811.8583374023438, 544.5036163330078), (811.8583374023438, 544.5036163330078), (809.6802978515625, 545.0086364746094), (808.2390441894531, 545.3885498046875), (806.3738708496094, 545.3546752929688)]","[(1178.5, 527.5), (1179.112548828125, 529.0178985595703), (1176.75439453125, 528.5378112792969), (1175.8500671386719, 526.5484771728516), (1173.871826171875, 525.7546539306641), (1170.9609375, 523.997802734375), (1170.9609375, 523.997802734375), (1168.7140502929688, 522.8642883300781), (1167.0763854980469, 522.1897735595703), (1164.843505859375, 521.0623016357422)]","[(699.0, 399.0, 245.0, 289.0), (697.946044921875, 399.4902648925781, 246.43084716796875, 289.5237731933594), (695.7385864257812, 398.62451171875, 246.206298828125, 289.8961181640625), (693.2050170898438, 398.1554260253906, 246.58782958984375, 291.0091247558594), (690.4976196289062, 397.99688720703125, 248.14947509765625, 292.9625244140625), (687.2697143554688, 397.4087219238281, 249.17724609375, 294.1897888183594), (687.2697143554688, 397.4087219238281, 249.17724609375, 294.1897888183594), (684.2662963867188, 396.81134033203125, 250.8280029296875, 296.39459228515625), (681.9971313476562, 396.64404296875, 252.48382568359375, 297.489013671875), (679.907470703125, 396.064697265625, 252.93280029296875, 298.5799560546875)]","[(1019.0, 363.0, 319.0, 329.0), (1018.679443359375, 364.2435607910156, 320.8662109375, 329.5486755371094), (1016.999755859375, 363.804443359375, 319.50927734375, 329.46673583984375), (1014.7293090820312, 360.6947326660156, 322.24151611328125, 331.7074890136719), (1012.889404296875, 358.9774475097656, 321.96484375, 333.5544128417969), (1009.1929931640625, 356.09112548828125, 323.535888671875, 335.8133544921875), (1009.1929931640625, 356.09112548828125, 323.535888671875, 335.8133544921875), (1006.0361328125, 353.86004638671875, 325.3558349609375, 338.00848388671875), (1003.5525512695312, 352.7322082519531, 327.04766845703125, 338.9151306152344), (1000.993896484375, 350.9590148925781, 327.69921875, 340.2065734863281)]","identify wound, identify wound, take tourniquet, position tourniquet",P05_05/frame_000384
frame_000385,"[(827.6693725585938, 548.2706756591797), (825.3765869140625, 547.5936126708984), (823.0370788574219, 547.6697387695312), (821.1432495117188, 548.4617004394531), (818.4379272460938, 548.4664459228516), (818.4379272460938, 548.4664459228516), (816.2845153808594, 548.9478454589844), (814.8674926757812, 549.3055267333984), (813.004638671875, 549.2542114257812), (811.703857421875, 549.4145202636719)]","[(1189.12744140625, 529.5461578369141), (1186.7583618164062, 529.0658569335938), (1185.905029296875, 527.0355987548828), (1183.9386596679688, 526.1867828369141), (1181.0452575683594, 524.3948211669922), (1181.0452575683594, 524.3948211669922), (1178.785888671875, 523.2058563232422), (1177.1347351074219, 522.4921722412109), (1174.8904724121094, 521.3317260742188), (1173.777099609375, 520.9769744873047)]","[(706.9694213867188, 406.5207214355469, 241.39990234375, 283.4999084472656), (704.7938232421875, 405.6575622558594, 241.16552734375, 283.8721008300781), (702.2636108398438, 405.194580078125, 241.54693603515625, 284.9503173828125), (699.6094360351562, 405.0262451171875, 243.067626953125, 286.87091064453125), (696.4011840820312, 404.4339294433594, 244.073486328125, 288.0650329589844), (696.4011840820312, 404.4339294433594, 244.073486328125, 288.0650329589844), (693.4364624023438, 403.8304443359375, 245.69610595703125, 290.23480224609375), (691.2073364257812, 403.6485290527344, 247.3203125, 291.3139953613281), (689.1220703125, 403.06060791015625, 247.76513671875, 292.38720703125), (687.4696655273438, 402.94757080078125, 248.4683837890625, 292.93389892578125)]","[(1031.71240234375, 368.2800598144531, 314.830078125, 322.5321960449219), (1030.0189208984375, 367.84490966796875, 313.4788818359375, 322.44189453125), (1027.797607421875, 364.7081604003906, 316.21484375, 324.6548767089844), (1025.9986572265625, 362.9593200683594, 315.8800048828125, 326.4549255371094), (1022.3300170898438, 360.0532531738281, 317.43048095703125, 328.6831359863281), (1022.3300170898438, 360.0532531738281, 317.43048095703125, 328.6831359863281), (1019.18115234375, 357.7927551269531, 319.20947265625, 330.8262023925781), (1016.7051391601562, 356.6387023925781, 320.85919189453125, 331.7069396972656), (1014.1397094726562, 354.8453369140625, 321.50152587890625, 332.9727783203125), (1012.6781005859375, 354.2729187011719, 322.197998046875, 333.4081115722656)]","identify wound, identify wound, take tourniquet, position tourniquet",P05_05/frame_000385
frame_000386,"[(834.0503540039062, 551.5857849121094), (832.3243103027344, 549.9706420898438), (830.2431640625, 550.4559020996094), (827.7492065429688, 550.8236694335938), (827.7492065429688, 550.8236694335938), (825.294921875, 550.9228363037109), (824.6963195800781, 551.2509460449219), (824.1108703613281, 551.6053314208984), (821.1594848632812, 551.2349548339844), (820.6947021484375, 551.7899017333984)]","[(1189.6279296875, 533.30322265625), (1188.9151000976562, 527.5485687255859), (1187.117431640625, 526.0030822753906), (1185.8614501953125, 525.242431640625), (1185.8614501953125, 525.242431640625), (1182.8242797851562, 524.3281402587891), (1182.6727600097656, 523.816162109375), (1182.1883544921875, 523.4338226318359), (1178.1383056640625, 521.6345062255859), (1179.2419738769531, 522.5929260253906)]","[(708.9131469726562, 403.4754638671875, 250.2744140625, 296.22064208984375), (706.44189453125, 401.34967041015625, 251.76483154296875, 297.241943359375), (703.5431518554688, 400.69049072265625, 253.4000244140625, 299.53082275390625), (700.7056884765625, 400.93994140625, 254.0870361328125, 299.7674560546875), (700.7056884765625, 400.93994140625, 254.0870361328125, 299.7674560546875), (697.4248046875, 400.4316101074219, 255.740234375, 300.9824523925781), (696.1369018554688, 400.6796875, 257.11883544921875, 301.14251708984375), (694.9625854492188, 400.6950378417969, 258.29656982421875, 301.8205871582031), (691.9117431640625, 399.40936279296875, 258.4954833984375, 303.65118408203125), (691.4722290039062, 400.3345031738281, 258.4449462890625, 302.9107971191406)]","[(1026.5545654296875, 364.5225830078125, 326.146728515625, 337.561279296875), (1025.50830078125, 358.8356628417969, 326.8135986328125, 337.4258117675781), (1022.8406982421875, 355.84185791015625, 328.553466796875, 340.32244873046875), (1021.216796875, 354.71282958984375, 329.289306640625, 341.0592041015625), (1021.216796875, 354.71282958984375, 329.289306640625, 341.0592041015625), (1016.9627685546875, 352.9538269042969, 331.7230224609375, 342.7486267089844), (1016.5003051757812, 352.61114501953125, 332.34490966796875, 342.4100341796875), (1015.5948486328125, 351.9851379394531, 333.18701171875, 342.8973693847656), (1010.9862060546875, 348.9540100097656, 334.30419921875, 345.3609924316406), (1012.4928588867188, 350.45751953125, 333.49822998046875, 344.27081298828125)]","identify wound, identify wound, take tourniquet, position tourniquet",P05_05/frame_000386
frame_000387,"[(841.0838012695312, 551.5982055664062), (839.1964721679688, 552.0558776855469), (836.6607971191406, 552.4568481445312), (836.6607971191406, 552.4568481445312), (834.0019226074219, 552.7000274658203), (832.7684936523438, 553.0621795654297), (832.4697875976562, 553.0535736083984), (830.2633972167969, 553.1450042724609), (828.876220703125, 553.1575012207031), (828.876220703125, 553.1575012207031)]","[(1196.8712768554688, 529.9459228515625), (1195.464599609375, 528.4991912841797), (1193.0691223144531, 526.9338531494141), (1193.0691223144531, 526.9338531494141), (1191.7355346679688, 525.3154144287109), (1189.9714660644531, 525.0175933837891), (1189.6867065429688, 524.9741821289062), (1188.2544555664062, 523.7733306884766), (1186.7249755859375, 523.2988891601562), (1186.7249755859375, 523.2988891601562)]","[(715.4918212890625, 403.79779052734375, 251.1839599609375, 295.600830078125), (712.7135009765625, 403.31646728515625, 252.9659423828125, 297.47882080078125), (709.51025390625, 402.54595947265625, 254.30108642578125, 299.82177734375), (709.51025390625, 402.54595947265625, 254.30108642578125, 299.82177734375), (706.5886840820312, 401.8565979003906, 254.82647705078125, 301.6868591308594), (704.6228637695312, 402.0385437011719, 256.291259765625, 302.0472717285156), (703.7625122070312, 402.4650573730469, 257.41455078125, 301.1770324707031), (701.6355590820312, 401.6954040527344, 257.25567626953125, 302.8992004394531), (700.060302734375, 401.33355712890625, 257.6318359375, 303.64788818359375), (700.060302734375, 401.33355712890625, 257.6318359375, 303.64788818359375)]","[(1026.687744140625, 355.22003173828125, 340.3670654296875, 349.4517822265625), (1024.345703125, 352.4480895996094, 342.23779296875, 352.1022033691406), (1021.1151733398438, 349.4579162597656, 343.90789794921875, 354.9518737792969), (1021.1151733398438, 349.4579162597656, 343.90789794921875, 354.9518737792969), (1019.3924560546875, 346.3329772949219, 344.6861572265625, 357.9648742675781), (1016.8405151367188, 346.0682678222656, 346.26190185546875, 357.8986511230469), (1016.180908203125, 346.59124755859375, 347.0115966796875, 356.765869140625), (1014.726318359375, 344.2023010253906, 347.0562744140625, 359.1420593261719), (1013.0169677734375, 343.2012939453125, 347.416015625, 360.1951904296875), (1013.0169677734375, 343.2012939453125, 347.416015625, 360.1951904296875)]","identify wound, identify wound, take tourniquet, position tourniquet",P05_05/frame_000387
